,error_ractions,error_info
58,>>C1(C)(OC(=O)C(C)(C)O1)Oc2c(C)cccc2C,Ignored this reaction
59,>>C1(OCCO1)(C(C=C2)C(C)C3C4OCCO4)C23,Ignored this reaction
60,>>N1(CCCCCC1)C(=O)COS(=O)OCC,Ignored this reaction
61,>>c1(C(=O)O)ccc(N=Cc2ccc(CCC)s2)cc1,Ignored this reaction
62,>>n1(ncc(C(OCCC)OCCC)c1)c2ccccc2,Ignored this reaction
63,>>c12c(ccc(CN3CCCCC3)c1)oc(C(C)=O)c2,Ignored this reaction
64,>>C1(CCCCC1\N=C(\CCCCC2)/N2)C(=O)O,Ignored this reaction
65,>>c1(ccccc1SC(=O)c2ccccc2)n3cccc3,Ignored this reaction
66,>>c1(ccncc1)C(CCCCCCCC)CCCCCCCC,Ignored this reaction
67,>>c1(cccc(CBr)n1)CCc2cccc(CBr)c2,Ignored this reaction
68,>>N1(CCN(C)c2cccc(Cl)c2)C(C)(C)CCCC1(C)C,Ignored this reaction
69,>>C12(CC(=O)N3CCC(C)CC3)C(C)(C)C(CC1)CC2Cl,Ignored this reaction
70,>>C1(C)(CCC)\C=N\C(C\C=C/CC\C=C\C1)C(C)CCC,Ignored this reaction
71,>>c12c(cccc1)[Te]\C(=C\c3cccc(cccc4)c34)\C2=O,Ignored this reaction
72,>>C1(C)(C)CCCC(C)(C)N1C(=O)Nc2cccc(Cl)c2,Ignored this reaction
73,>>C(SC)(C(=O)N(C)C)[n+]1ccccc1,Ignored this reaction
74,>>C12C(CC=C(CCC(C(C)(C)C)C3)[C@]13[H])C(=O)OC2=O,Ignored this reaction
75,>>C(c1ccccc1)(c2ccccc2)N3C\C(=C(/CC4)\C4)\C3,Ignored this reaction
76,>>C1(COC(CCC2OCC(CN(CC)CC)O2)O1)CN(CC)CC,Ignored this reaction
77,>>C(O)(CO)(C(C)OC)C1OCOC1C(=O)OC,Ignored this reaction
78,>>S(=O)(=O)(\C(\C1)=C(\SC)/SC)\C(\C1)=C(\SC)/SC,Ignored this reaction
79,>>c(I)(c(ccc1)CSc(ccc2)cc2SC3)c13,Ignored this reaction
80,>>c12c(n[n+](C)c(Br)c1[O-])c(C)ccc2,Ignored this reaction
81,>>C1(C)(C)CCCC(C)(C)N1CCNc2cccc(Cl)c2C,Ignored this reaction
82,>>N1(CC#CCOC(=O)C=CC=CC)CC(CC)CCC1C,Ignored this reaction
83,>>[C@]12(O)[C@@](O)(CC[C@@H]1CCCCCN3CCCCC3)C[C@H](O)[C@@H](O)C2,Ignored this reaction
84,>>C1(C)(C)CCCC(C)(C)N1CCNc2cc(Cl)ccc2C,Ignored this reaction
85,>>C1(C)(C)CCCC(C)(C)N1CCNc2ccc(Cl)cc2C,Ignored this reaction
86,>>C12(CC(=O)CN3CCCCC3)C(C)(C)C(CC1)CC2Cl,Ignored this reaction
87,>>S(=O)(=O)(O)CCNN1CCCCCC1,Ignored this reaction
88,>>N1(CCCCC1)SN(C)C(=O)O\N=C(\C)/SC,Ignored this reaction
89,>>N1(CC(C(C)(C)C)Nc(cccc2)c12)C(=O)c3ccccc3,Ignored this reaction
90,>>c1(cc(C)c(cccn2)c2c1O)C(=O)c3ccccc3,Ignored this reaction
91,>>N1(CCCCCCC1)C(=S)SCN2CCCCCCC2,Ignored this reaction
92,>>C1(CCCCC)CC(Cl)C(Cl)CC(CCCCC)OC1=O,Ignored this reaction
93,>>C1(OC)(OC)OC(CCCCCCCCCC)=CCC1Cl,Ignored this reaction
94,>>[Si](C)(C)(C)OC(CCl)COCCOC1CCC=CO1,Ignored this reaction
95,>>c12c(ccc(cccc3)c13)c(C=O)c(cc(C)c(C)c4)c4n2,Ignored this reaction
96,>>c(c1cc(c(C)cc(C)n2)c23)(c34)c(c(ccc5)cc1)c5cc4,Ignored this reaction
97,>>[C@@]1(C)(CCC2COC(=O)C2)[C@H](C)CC[C@@](C)([C@@H](C)CCC3)[C@@]13[H],Ignored this reaction
98,>>c1([o+]c2c(ccc(O)c2)cc1C)c3ccccc3,Ignored this reaction
99,>>[C@]12(C)C(CC[C@@H]1C(C)CCCC(C)C)C3C([C@]4(C)[C@]([H])(CCCC4)CCN3)CC2,Ignored this reaction
100,>>[C@]12(C)C(CC[C@@H]1C(C)CCCC(C)C)C3C([C@]4(C)N(CCCC4)CCC3)CC2,Ignored this reaction
101,>>c12c(cc(OCCCCC)cc1)C(=O)OS2(=O)=O,Ignored this reaction
102,>>c1(nccc(cccc2)c12)C(=O)c3ccc(OC)c(Br)c3,Ignored this reaction
103,>>c1(N(=O)=O)ccsc1C=Nc2ccc(Cl)cc2,Ignored this reaction
104,>>C1(Cl)(Cl)C(c2ccc(I)cc2)N1c3ccccc3C,Ignored this reaction
105,>>c1(nccc(cccc2)c12)C(=O)c3ccc(O)c(OC)c3,Ignored this reaction
106,>>c12c(cccc1)OCC\C(=C/c3ccc(Cl)cc3)\C2=O,Ignored this reaction
107,>>c12c(cccc1)SCC\C(=C/c3ccc(Cl)cc3)\C2=O,Ignored this reaction
108,>>C123C(CCC1)(COC2)CS(=O)(=O)C3OC(C)(C)C,Ignored this reaction
109,>>C12(C=CCCC1)CCCN(C(=O)N3CCCC3)C2,Ignored this reaction
110,>>N1(CCCCC1)C(=S)SCCC(=O)OCCCC,Ignored this reaction
111,>>[Si](C)(C)(C)Oc1nc(SC)cc(O[Si](C)(C)C)n1,Ignored this reaction
112,>>c1(nn(Cc2ccccc2)cc1C(=O)O)C(=O)O,Ignored this reaction
113,>>C12(CSC(C)=O)CC(C)(SC(C)(C3)S1)SC3(C)S2,Ignored this reaction
114,>>N1(CC#CCOC(=O)CN(CC)CC)CCCCC1,Ignored this reaction
115,>>C(=C(/SC)\SC)(/C1C)\S(=O)(=O)\C(=C(\SC)/SC)\C1,Ignored this reaction
116,>>[C@]12(C)C(CCC13OCCO3)=CC4(OCCO4)CC2,Ignored this reaction
117,>>N1(CC(CCC2C1)CC2)C(=S)SSC3CCCCC3,Ignored this reaction
118,>>N1(CC(C)CCC(C)C1)C(=O)SC(Cl)(Cl)C(=C)C,Ignored this reaction
119,>>c1(cc(Cl)c(Cl)[nH]1)C(=O)c2ccc(O)cc2O,Ignored this reaction
120,>>[C@]12(CC(CC3)N(CC[C@@H](OC)C4)[C@@]14[H])C3CC(=O)O2,Ignored this reaction
121,>>C12(C)C(Cl)C(OC(c3ccccc3)O1)C(Cl)(C(C)C)CC2,Ignored this reaction
122,>>c12c(cccc1)N(C)c(cccc3)c3C=C2c4ccccc4,Ignored this reaction
123,>>C1(\C(\C)=N\N=C(C)C2OC2CCC)OC1CCC,Ignored this reaction
124,>>c12c(cccc1)[nH]c(C)c2C=CC=CC(=O)c3ccccc3,Ignored this reaction
125,>>C1(C(=O)NC(C)(C)C1C)C2C(=O)NC(C)(C)C2C,Ignored this reaction
126,>>C1(C)(C)CCCC(C)(C)N1CCNC(=O)c2cccc(Cl)c2,Ignored this reaction
127,>>S(=O)(=O)(NN=C1CCOCC1)c2ccc(C)cc2,Ignored this reaction
128,>>C12(CC(C(=O)OC1)C(C)O2)C(C)(O)C(=O)OC,Ignored this reaction
129,>>c1(C(C)(C)C)cc(c2ccccc2)n(N)c1c3ccccc3,Ignored this reaction
130,>>[C@]12(C)C(CCC1N3CCCCC3)C4C([C@]5(C)C(C[C@@H](O)CC5)CC4)CC2,Ignored this reaction
131,>>C1(CCC)(SCOCCOCS1)OCCC(=O)O,Ignored this reaction
132,>>C1(CCCCC1N2CCCCCC2)C(O)c3ccco3,Ignored this reaction
133,>>c12c(ccc(nccc3)c13)cc(c4c(cccc4)cc5)c5n2,Ignored this reaction
134,>>N1(c2cccc(C)c2)C(Cl)(Cl)C1c3ccc(I)cc3,Ignored this reaction
135,>>c12c(cnc(c3c(cccc3)cc4)c14)C(=O)c(cccc5)c25,Ignored this reaction
136,>>C1(C)(C)CCCC(C)(C)N1CCNC(=O)c2ccc(Cl)cc2,Ignored this reaction
137,>>c12c(cccc1)[N+](CC)c(cccc3)c23,Ignored this reaction
138,>>[C@@H]12[C@@H](OC(C)(C)O1)[C@H](OC)O[C@@H]2C(=O)OC(C)C,Ignored this reaction
139,>>c12c(ccc(cncc3)c13)cc(c4c(cccc4)cc5)c5n2,Ignored this reaction
140,>>C1(=CC(=Nc2ccc(O)cc2)C=C3)C3=Nc(cccc4)c14,Ignored this reaction
141,>>N1(CCC(CCCCCCCCCC)C1)Cc2ccccc2,Ignored this reaction
142,>>C12(C)C(CCC(C)C1CCC3CCOC3)C(C)(C=O)CCC2,Ignored this reaction
143,>>c1(ccc(C(C)CCCN2CCCCC2)cc1)c3ccc(Br)cc3,Ignored this reaction
144,>>[Si](CCC)(CCC)(CCC)CCn1ccc(C)c1c2ccccc2,Ignored this reaction
145,>>C1(=C2)C(=CC(=O)C2=O)N(C)CC1OC(C)C,Ignored this reaction
146,>>c1(C=CC(=O)CSC#N)ccc(N(=O)=O)o1,Ignored this reaction
147,>>N1(NC(=O)C=CC1=O)C2CCS(=O)(=O)C2,Ignored this reaction
148,>>C1(OC(=N)NC1=O)c2ccc(Cl)cc2Cl,Ignored this reaction
149,>>C1(CCC(NP(=O)(Cl)Cl)CC1)C(=O)OCC,Ignored this reaction
150,>>C1(CCC(NP(=S)(Cl)Cl)CC1)C(=O)OCC,Ignored this reaction
151,>>C1(CCCC(NP(=O)(Cl)Cl)C1)C(=O)OCC,Ignored this reaction
152,>>C1(CCCC(NP(=S)(Cl)Cl)C1)C(=O)OCC,Ignored this reaction
153,>>C(CCCCC)(C(C)CCc1ccccc1)N2CCC(C)(C)CC2,Ignored this reaction
154,>>c12c(cc(O)c(OC)c1OC)C(=O)C(=O)N2,Ignored this reaction
155,>>c12c(ccc(N(=O)=O)c1)CCN2C(N)=O,Ignored this reaction
156,>>c12c(ccc(N=N#N)c1)nc(CCC3)n23,Ignored this reaction
157,>>c1(ccc(O)c(OC)c1)C2OOC(C)OO2,Ignored this reaction
158,>>c12c(cc(cc(C)cc3)c3c1)CN(C4CC4)C2,Ignored this reaction
159,>>c12c(CCCCCN1C(=O)C(C)Br)cccc2,Ignored this reaction
160,>>c12c(cc(N=N#N)cc1)nc(CCC3)n23,Ignored this reaction
161,>>c1(ccc(C(CC)COC(=O)CC)cc1)n2cccc2,Ignored this reaction
162,>>[C@H]1(Oc2c(ccc(C)c2)C(=O)C1Cl)c3ccccc3,Ignored this reaction
163,>>C1(C=C)(N(=O)=O)COC(c2ccccc2)OC1,Ignored this reaction
164,>>c1(N=CN2CCCCCC2)ccc(OC(F)F)cc1C,Ignored this reaction
165,>>C1(OC(=N)NC1=O)c2c(Cl)cccc2Cl,Ignored this reaction
166,>>c12c(ccc(N(=O)=O)c1)CCN2C(=O)CC,Ignored this reaction
167,>>c1(CC(C)(C([2H])([2H])[2H])C=C)[nH]c(cccc2)c2c1C,Ignored this reaction
168,>>N12C(CC(C)C1=O)C(=O)Nc(cccc3)c23,Ignored this reaction
169,>>C1(O)(C(=O)O)NC(=O)NC(=O)C1Br,Ignored this reaction
170,>>n1(cc(C)c(C)c1)c2ccc(C(CC)C(=O)O)cc2,Ignored this reaction
171,>>C1(C)(Oc(cccc2)c2S1)c3c(C)cc(C)cc3C,Ignored this reaction
172,>>c12c(CCCCN1C=CN(=O)=O)cccc2,Ignored this reaction
173,>>c1(ccc(Cl)c(N(=O)=O)c1)c2[nH]ccc2Cl,Ignored this reaction
174,>>C(C(=C)C)(=CC(=O)c1ccccc1)N2CCCCC2,Ignored this reaction
175,>>c12c(c(C)cc(C)c1C)[nH]c(c3ccccc3)c2C,Ignored this reaction
176,>>C12(C)OC(C(=C)CCC(C(=C)C)CC1=O)CC2=O,Ignored this reaction
177,>>c12c(Cc(cccc3)c13)c(C)c(c(C)ncc4)c4c2C,Ignored this reaction
178,>>c12c(cccc1)C(CC(C)N2C(C)=O)c3ccccc3,Ignored this reaction
179,>>C12C(CCN(Cc3ccccc3)C1)=Cc(cccc4)c24,Ignored this reaction
180,>>c1(ccoc1)CC\C=C(/C)\C=N\NC(N)=O,Ignored this reaction
181,>>c12c(cc(Cl)cc1)nc(SC)c(C=O)c2OC,Ignored this reaction
182,>>N1(C(=O)c(cccc2)c2C1=O)C3N=C3CCCC,Ignored this reaction
183,>>C1([2H])(Cc2ccncc2)N3CCC(CC3)C1=O,Ignored this reaction
184,>>c12c(cccc1)SCC\C(=N/OC(C)=O)\C2=O,Ignored this reaction
185,>>C12C(\C=C/C=C\C(C(C=C3)C34)C14)N2C(=O)OCC,Ignored this reaction
186,>>C(C1=NCCN1)P(=O)(O)OCC,Ignored this reaction
187,>>C1(C)(CC#C[2H])C(C([2H])([2H])[2H])=Nc(cccc2)c12,Ignored this reaction
188,>>P1(=O)(OC(C)C(C)O1)C(N2CC2)C(Cl)(Cl)Cl,Ignored this reaction
189,>>c1(n[nH]c(CCCCC(=O)OC)c1)C(=O)OC,Ignored this reaction
190,>>c1(nc(O)ccc1O)c2nc(O)ccc2O,Ignored this reaction
191,>>C12(Cl)C(Cl)(Cl)N(C(Cl)=C1Cl)C(C=CC3)C23,Ignored this reaction
192,>>P(=O)(CC)(OCC)O\C(\C)=C(\CCO1)/C1=O,Ignored this reaction
193,>>c12c(ccc(Cl)cc1)c(C)[n+](CCCC)c2C,Ignored this reaction
194,>>C1(\C(\SC)=C(\C)/C(C)=O)C(=O)N(C)c(cccc2)c12,Ignored this reaction
195,>>C1(=CC(=CC(=O)OCC)SS1)c2ccco2,Ignored this reaction
196,>>c1(ccc(O)c(C)c1C)C(=O)C(CC)N2CCCCC2,Ignored this reaction
197,>>c12n(cc(cccc3)c13)c4c(cccc4)nc2CC,Ignored this reaction
198,>>C(C(Cl)(Cl)Cl)(N1CC1)P2(=O)OCCC(C)O2,Ignored this reaction
199,>>c1(ccc(CC)s1)C(=O)C#CC#Cc2ccccc2,Ignored this reaction
200,>>C1(=CNc2ccccc2)C(=S)N(C)C(Cl)=C1C=O,Ignored this reaction
201,>>C1(=CNc2ccccc2)C(=[Se])N(C)C(Cl)=C1C=O,Ignored this reaction
202,>>c12c(cc(cccc3)c3c1)CN(C4CC4)C2CCC,Ignored this reaction
203,>>n1(C(C)OCC)c2c(cccc2)c(cc(C)cc3)c13,Ignored this reaction
204,>>C12C(C(=O)C(=O)OC1C)[C@H](C(C=CC3)C34)C[C@H]24,Ignored this reaction
205,>>c1(Cn2cccc2)c(C(=O)O)ccc(cccc3)c13,Ignored this reaction
206,>>C1(=Nc2ccc(N(C)C)cc2)[Te]c(cccc3)c3C1=O,Ignored this reaction
207,>>C12=C(CCC(C)C1)C(C)(C)Sc(cc(O)cc3)c23,Ignored this reaction
208,>>C(/C)(=C(/C=CN1CC)\C=C1)\c2ccc(N(=O)=O)cc2,Ignored this reaction
209,>>C(F)(F)(F)C(F)c1ccc(cccc2)c2n1.[H+],Ignored this reaction
210,>>c12c(CCCCCN1C(=O)C(C)N)cccc2,Ignored this reaction
211,>>c12c(CCCCCN1C(=O)CCN)cccc2,Ignored this reaction
212,>>c12c(ccc(c3ccc(C(C)=O)cc3)c1)c(C)c(C)o2,Ignored this reaction
213,>>c1(ccc(N(=O)=O)o1)C=C(CCCCCC)C(C)=O,Ignored this reaction
214,>>[C@@]1([H])(C(C)(CCC2)C(=O)O3)[C@]23C[C@@](C)(OC(C)=O)CC1,Ignored this reaction
215,>>C(N(=O)=O)(=NN1CCCCC1)c2ccccc2,Ignored this reaction
216,>>c1(c(Cl)sc(Cl)c1Cl)c2c(Cl)sc(Cl)c2Cl,Ignored this reaction
217,>>c1(ccc(COC)o1)C(=O)c2ccc(CCl)o2,Ignored this reaction
218,>>c12c(ccc(OCCO3)c13)C(C)=CC(=O)O2,Ignored this reaction
219,>>C1(=CC(=CC(=O)OCC)SS1)c2cccs2,Ignored this reaction
220,>>[n+]1(ccc(C)cc1)\C(\C#N)=C(\[S-])/NCC,Ignored this reaction
221,>>c12c(ccc(cccc3)c13)C(=O)c(cc(Cl)cc4)c4S2,Ignored this reaction
222,>>C1(c2ccccc2)CN(C(=O)C=CC)c(cccc3)c13,Ignored this reaction
223,>>C1(COS(C)(=O)=O)C(=O)O[C@@H](CCCC2)[C@@H]12,Ignored this reaction
224,>>c1(ccc(n2cccc2)cc1)C(CC#C)C(=O)O,Ignored this reaction
225,>>c12c(ccc(OC)c1)C(=O)C(NC(=O)C3)C23,Ignored this reaction
226,>>c12c(OC(=O)C1C)c3c(cccc3)c(cccc4)c24,Ignored this reaction
227,>>c12c(OC(=O)C(CC(C)=O)=C1)c(Br)cc(Br)c2,Ignored this reaction
228,>>S(=O)(=O)(C1CCC(O2)C2C1)C3CCC(O4)C4C3,Ignored this reaction
229,>>c1(cc(Br)c(O)c(OC)c1)C2CNC(=O)C2,Ignored this reaction
230,>>c12c(cccc1)C(C)=C(C)c(cccc3)c3N2C(C)=O,Ignored this reaction
231,>>C12C(C(C=C3)C13)C(C=CN(C(=O)OCC)C=C4)C24,Ignored this reaction
232,>>c12c(ccc(Cl)c1)OC\C(=C/c3ccccc3)\C2=O,Ignored this reaction
233,>>c1(ccc(C(C)C=O)cc1SCC)N2CCCCC2,Ignored this reaction
234,>>C1(O)(CCCCC1)c2sc(cccc3)c3c2Br,Ignored this reaction
235,>>c12c(ncs1)ccc(N)c2SCCC(=O)O,Ignored this reaction
236,>>C1(COC(C)OC1)(c2ccccc2)c3ccccc3,Ignored this reaction
237,>>N12C(C(C)CC1=O)C(=O)Nc(cccc3)c23,Ignored this reaction
238,>>c12c(ccc(C=CC(C)N3)c13)c(Cl)ccc2Cl,Ignored this reaction
239,>>C(CCCC)(C(=O)O)c1ccc(n2cccc2)cc1,Ignored this reaction
240,>>P(=S)(OCC)(O\C=C(\Cl)/Cl)N1CCCCC1,Ignored this reaction
241,>>c1(ccc(NC(=O)OC)cc1)N=C2CCCN2,Ignored this reaction
242,>>c12c(cccc1)CN(NCCNN(C)C)CC2,Ignored this reaction
243,>>c12c(CCN(CCCl)C1)[nH]c(ccc(Cl)c3)c23,Ignored this reaction
244,>>c1(C(C)=NO)c2c(cccc2)oc1c3ccccc3,Ignored this reaction
245,>>P(c1ccccc1)(c2ccccc2)N3CCCCC3C,Ignored this reaction
246,>>c12c(cccc1N(=O)=O)Sc(cccc3)c3O2,Ignored this reaction
247,>>[C@@H]1(OC(C(C)C)O[C@@H]1C(=C)C)c2ccc(C)cc2,Ignored this reaction
248,>>c1(ccc(Cl)cc1Cl)NC(=O)N2CCCCC2,Ignored this reaction
249,>>c12c(CCCCCN1C(=O)N(C)C)cccc2,Ignored this reaction
250,>>n1(ccnc1C)\C(=C/C(=O)OC)\C(=O)OC,Ignored this reaction
251,>>[C@@]12(Br)[C@@](Br)(C(=O)N(C)C1=O)[C@@H](Cl)[C@H]2Cl,Ignored this reaction
252,>>c1(cc(C)cc(C2=CC=CCC2)n1)C3=CC=CCC3,Ignored this reaction
253,>>C(Cl)(Cl)(Cl)C(=O)N=C1Nc(cccc2)c2N1,Ignored this reaction
254,>>c(c(CCC1)cc(OC)c2)(N1C(=O)CC3=O)c23,Ignored this reaction
255,>>C(=CC(=O)CC)(CN1C=CC=CC1)N2C=CC=CC2,Ignored this reaction
256,>>c12c(OCO1)c(Br)cc(\C=C/N(=O)=O)c2,Ignored this reaction
257,>>c(c(CCC1)c(O)cc2)(C1C(=O)N(C)C3=O)c23,Ignored this reaction
258,>>c1(cccc(C2CCCN(C(C)C)C2)c1)C(F)(F)F,Ignored this reaction
259,>>C(F)(F)(F)c1cccc(C2CCCN(CCC)C2)c1,Ignored this reaction
260,>>c1(ccc(CCc2cccs2)o1)Cc3ccccc3,Ignored this reaction
261,>>c1(nc(Cl)nc(Cl)n1)Sc2ccc(O)cc2,Ignored this reaction
262,>>c1(c(C)c(Cl)nc(ccc(Cl)c2)c12)c3ccccc3,Ignored this reaction
263,>>c12c(ccc(cccc3)c13)Sc(ccc(Cl)c4)c4C2=O,Ignored this reaction
264,>>c(c(ccc1)ccc2c3ccc(Cl)cc3)(c1C(=O)N4)c24,Ignored this reaction
265,>>c1(c2ccc(C)c1)\C(=N/NC(N)=S)\C(=O)S2,Ignored this reaction
266,>>c12c(ccc(Br)c1)n(CO)c(ccc(Br)c3)c23,Ignored this reaction
267,>>C12(C=C(c3ccccc3)OC1=O)[C@H](C)[C@H]2c4ccccc4,Ignored this reaction
268,>>C1(CC(=O)OC1=O)Cc2ccc(N(=O)=O)cc2,Ignored this reaction
269,>>[C@H]12N(C(=O)OC)[C@@H](c(cccc3)c13)[C@@]([H])(C4)[C@]24[H],Ignored this reaction
270,>>n1(C(OC)CCC)c2c(cccc2)c(cccc3)c13,Ignored this reaction
271,>>[C@@]123[C@@](CC(C)=C(C)C1)(CC(C)=C(C)C2)C(=O)OC3=O,Ignored this reaction
272,>>N1(c2cccc(OC)c2)C(Cl)(Cl)C1c3ccccc3,Ignored this reaction
273,>>c(c(ccc1)C(C)CCC2)(c1nc3C(N)=O)n23,Ignored this reaction
274,>>S(=O)(=O)(NC1=NCCCC1C)c2ccc(C)cc2,Ignored this reaction
275,>>C12(C=C(c3ccccc3)OC1=O)CC2c4ccccc4,Ignored this reaction
276,>>c12c(oc(C)c1CBr)c(Cl)c(Cl)c(Cl)c2Cl,Ignored this reaction
277,>>[C@@H]12[C@H](C(=O)OC[C@H]1O)OC(c3ccccc3)O2,Ignored this reaction
278,>>C(/c1ccccc1)(\c2ccncc2)=C(\C(C)=O)/c3ccccc3,Ignored this reaction
279,>>C(C=O)(c1ccc(Cl)cc1)C(=O)c2ccc(OC)cc2,Ignored this reaction
280,>>c1(ccc(Nn2cccc2)cc1)Nc3ccccc3,Ignored this reaction
281,>>[C@@H]12[C@H](C(=C)C(=O)O1)[C@H](O)C\C(\C)=C\CCC(C)C2,Ignored this reaction
282,>>c1(c(Br)sc(Cl)c1Cl)c2c(Br)sc(Cl)c2Cl,Ignored this reaction
283,>>c1(c(Cl)sc(Br)c1Cl)c2c(Cl)sc(Br)c2Cl,Ignored this reaction
284,>>C12(SC(C)C1(C)C)c3c(cccc3)Oc(cccc4)c24,Ignored this reaction
