,error_ractions,error_info
43,[Fe+3]1234(C5([H])=C16[H])([C@@-]57[H])(C6([H])=C27[H])(C8([H])=C39[H])([C@@-]8%10[H])C9([H])=C4%10[H].[Fe]1234([CH]5=[CH]16)([CH]5=[CH]27)([C@H]67)([CH]8=[CH]39)([CH]8=[CH]4%10)[C@]9%10C(=O)CC(C)=O>>C1=[CH-][CH]C=C1.[Fe-]2345(C6([H])=C27[H])(C6([H])=C38[H])([C@@]78[H])([C@@]9%10[H])(C9([H])=C4%11[H])C%10([H])=C5%11C(=O)[CH]C(C)=O.[Fe+3],Ignored this reaction
44,[W]12(C#O)(C#O)(C#O)(SC1=[S][Cr](C#O)(C#O)(C#O)(C#O)C#O)[P](CC[P]2(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6.[N+](CC)(CC)(CC)CC.[Cl-]>>[N+](CC)(CC)(CC)CC.[W-]1(C#O)(C#O)(C#O)(SC([H])=[S][Cr](C#O)(C#O)(C#O)(C#O)C#O)[P](CC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5,Ignored this reaction
45,O([H])[H].C(CC)C[O-].[Ti+4]>>C(CC)C[O-].C(CC)CO.O.[Ti],Ignored this reaction
46,[Cr].O.O.O.F.[Rb].F[H].O([H])[H]>>[Cr-2]([OH2])(F)(F)(F)(F)F.[Rb+],Ignored this reaction
47,O([H])[H].O.O.[SiH4].[Ca].O>>O([H])[H].[Ca].O.O.O.[SiH4],Ignored this reaction
48,O([H])[H].O=O.Cl.[Cu]>>Cl.Cl.[Cu].[Cu].[Cu].[Cu].[H].[H].[H].[H].[H].[H].O.O.O.O.O.O,Ignored this reaction
49,O([H])[H].I.[Na]>>O([H])[H].I.[Na],Ignored this reaction
50,O([H])[H].[Ag+].N(=O)(=O)[O-]>>O([H])[H].[Ag].[Ag].[Ag].[Ag].[Ag].[Ag].[Mn].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].O.O.O.O.O.O,Ignored this reaction
51,[Fe+3].O([H])[H].[NH4+].S([O-])([O-])(=O)=O.O([H])[H].[N+]([H])([H])([H])[H].[Mo]1234(O([Mo]5([O-])(=O)(O6)O1([Mo](=O)([O-])(O5)(O7)O2)[Mo]78(=O)([O-])O9)[Mo]6%10(=O)([O-])O3([Mo](=O)([O-])(O%10)(O%11)O4)[Mo]9%11%12(=O)[O-])O8%12.O([H])[H]>>O([H])[H].[Fe].[Fe].[H].[H].[H].[H].[H].[H].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].N.N.N.N.N.N.O.O.O.O.O.O,Ignored this reaction
52,[H].[H].[Mg].O.O.C(=O)=O.O([H])[H]>>C(=O)([O-])[O-].O([H])[H].[Mg+2],Ignored this reaction
53,O([H])[H].[Fe]>>,Ignored this reaction
54,[Ge](N)(c1ccccc1)(c2ccccc2)c3ccccc3.O([H])[H].[Ge](N)(c1ccccc1)(c2ccccc2)c3ccccc3>>[Ge](c1ccccc1)(c2ccccc2)(c3ccccc3)O[Ge](c4ccccc4)(c5ccccc5)c6ccccc6,Ignored this reaction
55,P([O-])(=O)([O-])O.[Na+].O([H])[H].[Ca].Cl.Cl>>[Ca+2].P([O-])([O-])(=O)O.O,Ignored this reaction
56,[K+].[Mo]([O-])([O-])(=O)=O.[Al+3].O([H])[H].[K+].S([O-])([O-])(=O)=O.O([H])[H]>>O([H])[H].[Al].[Al].[K].[K].[K].[K].[K].[K].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].O.O.O.O.O.O,Ignored this reaction
57,[O-]1([C@](C)(C)C)([Na+](O2CCCC2)([O-]3[C@](C)(C)C)[O-]4[C@@](C)(C)C)[Fe+2]35[O-]([C@](C)(C)C)([Na+](O6CCCC6)([O-]5[C@](C)(C)C)[O-]7[C@@](C)(C)C)[Fe+2]147.O([H])[H]>>[Fe].[Fe].[Fe].O.O.O.O,Ignored this reaction
58,[Pr](F)(F)F.O([H])[H]>>O.O.O.O.O.O.[Pr].[Pr].[Pr].[Pr].[Pr].[Pr].F.O.[Pr],Ignored this reaction
59,p12P(p13)p23.O([H])[H].[H].[Na].O>>O([H])[H].P([H])([H])([O-])=O.[Na+],Ignored this reaction
60,[Na+].O([Nb](=O)(O1)(O2)(O3)O4)([Nb](=O)(O5)(O6)(O7)O8)([Nb]15(=O)(O9)O%10)([Nb]26(=O)(O%11)O%12)([Nb]379%11=O)[Nb-8]48%10%12=O.O([H])[H]>>O([H])[H].[Nb].[Nb].O.O.O.O.O,Ignored this reaction
61,[Ge].[Na].O([H])[H]>>[Ge].[H],Ignored this reaction
62,O([H])[H].[Ti](Cl)(Cl)Cl>>O.O.[Ti],Ignored this reaction
63,[K+].O([Nb](=O)(O1)(O2)(O3)O4)([Nb](=O)(O5)(O6)(O7)O8)([Nb]15(=O)(O9)O%10)([Nb]26(=O)(O%11)O%12)([Nb]379%11=O)[Nb-8]48%10%12=O.O([H])[H]>>O([H])[H].[K].[K].[K].[K].[K].[K].[Nb].[Nb].[Nb].[Nb].[Nb].[Nb].O.O.O.O.O.O,Ignored this reaction
64,P(N)(=O)([O-])O.[Na+].O([H])[H]>>O.[Na+].P([O-])(=O)([O-])OP([O-])([O-])=O,Ignored this reaction
65,[K+].[Mo]([O-])([O-])(=O)=O.[Al+3].S(=O)(=O)([O-])[O-].O([H])[H]>>O([H])[H].[Al].[Al].[K].[K].[K].[K].[K].[K].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].O.O.O.O.O.O,Ignored this reaction
66,[Ru](Cl)(Cl)(Cl)Cl.O([H])[H].[N-](=O)=O.[Na+]>>[Ru-2](O)(N#O)(N(=O)=O)(N(=O)=O)(N(=O)=O)N(=O)=O.O([H])[H].[Na+],Ignored this reaction
67,B(F)(F)(F)F.[H+].O([H])[H]>>[B@-](O)(F)(F)F.[H+],Ignored this reaction
68,P12(=O)OP(=O)(OP(=O)(O3)O1)OP3(=O)O2.O([H])[H].P(=O)(Cl)(Cl)Cl>>P(=O)(O)(Cl)Cl,Ignored this reaction
69,[Cr]([O-])(=O)([O-])=O.[Na+].O([H])[H].[Na+].S([O])([O])(=O)=O>>,Ignored this reaction
70,[Nd].[Nd].O.O.O.O([H])[H]>>[H].[H].[H].[Nd].O.O.O,Ignored this reaction
71,P12(=O)OP(=O)(OP(=O)(O3)O1)OP3(=O)O2.P(Cl)(Cl)(Cl)(Cl)Cl.O([H])[H]>>P(=O)(O)(Cl)Cl,Ignored this reaction
72,P(=O)([O-])(OP([O-])(=O)[O-])OP(=O)([O-])[O-].O([H])[H]>>P(=O)([O-])([O-])OP(=O)([O-])[O-].P(=O)([O-])([O-])[O-],Ignored this reaction
73,[K+].[O-](=O)=O.O([H])[H]>>[H].O.[O][H],Ignored this reaction
74,[Ge]([O-])(c1ccccc1)(c2ccccc2)c3ccccc3.[Na+].O([H])[H]>>[Ge](O[H])(c1ccccc1)(c2ccccc2)c3ccccc3,Ignored this reaction
75,P12(=O)OP(=O)(OP(=O)(O3)O1)OP3(=O)O2.O([H])[H]>>[Na+].P1(=O)([O-])OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)O1,Ignored this reaction
76,[Ti](OC(C)C)(OC(C)C)(OC(C)C)OC(C)C.O([H])[H]>>O([H])[H].O.O.[Ti],Ignored this reaction
77,O([H])[H].[Zr](OCCC)(OCCC)(OCCC)OCCC>>O.O.[Zr],Ignored this reaction
78,[Na+].P1([O-])(=O)OP([O-])(=O)OP(=O)([O-])O1.O([H])[H]>>O([H])[H].[Na+].P1([O-])(=O)OP([O-])(=O)OP([O-])(=O)O1,Ignored this reaction
79,[Sn].O([H])[H]>>[Sn+]O.[H][H],Ignored this reaction
80,O([H])[H].[Th]>>O([H])[H].O.O.[Th],Ignored this reaction
81,[Pt+2]12([NH2]CCC[NH2]1)[NH2]CCC[NH2]2.[Cl-].O([H])[H].ClCl>>[Pt+2]12(Cl)(Cl)([NH2]CCC[NH2]1)[NH2]CCC[NH2]2.[Cl-].O([H])[H],Ignored this reaction
82,O.[Sn].O([H])[H]>>[Sn+]O,Ignored this reaction
83,C([O-])(=O)[O-].[Ni+2].O([H])[H]>>C(=O)([O-])O.[Ni+2],Ignored this reaction
84,[K].[Nb].O.O.O.O([H])[H]>>O([H])[H].[K].[K].[K].[K].[K].[K].[Nb].[Nb].[Nb].[Nb].[Nb].[Nb].O.O.O.O.O.O,Ignored this reaction
85,N#[C-].[K+].O([H])[H].[Pt]>>[Pt-2](C#N)(C#N)(C#N)C#N.O([H])[H].[K+],Ignored this reaction
86,O([H])[H].[Ge-](c1ccccc1)(c2ccccc2)c3ccccc3.[Na+]>>[Ge]([H])(c1ccccc1)(c2ccccc2)c3ccccc3,Ignored this reaction
87,O([H])[H].Cl.Cl.[Fe]>>O([H])[H].Cl.Cl.[Fe],Ignored this reaction
88,[B-](OC)(OC)(OC)OC.[Na+].B([H])([H])[H]B([H])([H])[H]>>[B-]([H])([H])([H])[H].[B-](OC)(OC)(OC)OC.[Na+],Ignored this reaction
89,C(C)(C)[O-].[Cl-].[Fe+2].[Zr+4].[O-]C.[K+]>>[O-]C.C(C)(C)[O-].[Fe+2].[Zr+4],Ignored this reaction
90,[Cu+](N#CC)(N#CC)(N#CC)N#CC.P(F)(F)(F)(F)(F)F.c1(ccccc1S)[Si](C)(C)C>>S12(c3ccccc3[Si](C)(C)C)[Cu]S4(c5ccccc5[Si](C)(C)C)[Cu]([S](c6ccccc6[Si](C)(C)C)[Cu][S]7c8ccccc8[Si](C)(C)C)S(c9ccccc9[Si](C)(C)C)([Cu]([S](c%10ccccc%10[Si](C)(C)C)[Cu][S](c%11ccccc%11[Si](C)(C)C)[Cu]%12%13)S(c%14ccccc%14[Si](C)(C)C)([Cu]4[S](c%15ccccc%15[Si](C)(C)C)[Cu][S]%16c%17ccccc%17[Si](C)(C)C)[Cu]S%12(c%18ccccc%18[Si](C)(C)C)[Cu]1%16)[Cu]S%13(c%19ccccc%19[Si](C)(C)C)[Cu]27,Ignored this reaction
91,[Cu+](N#CC)(N#CC)(N#CC)N#CC.P(F)(F)(F)(F)(F)F.[P]1(C[As](c2ccccc2)C[P](c3ccccc3)(c4ccccc4)[Rh](Cl)(C#O)[P](c5ccccc5)(c6ccccc6)C[As](c7ccccc7)C[P](c8ccccc8)(c9ccccc9)[Rh]1(Cl)C#O)(c%10ccccc%10)c%11ccccc%11>>[Cu]([Cl][Rh](C#O)([P](c1ccccc1)(c2ccccc2)C3)[P](c4ccccc4)(c5ccccc5)C6)([Cl][Rh](C#O)([P+](c7ccccc7)(c8ccccc8)C9)[P](c%10ccccc%10)(c%11ccccc%11)C%12)([As]39c%13ccccc%13)[As]6%12c%14ccccc%14.[P-](F)(F)(F)(F)(F)F,Ignored this reaction
92,[Mo]1234(=O)(C5(C)=C16C)([C@@]57C)(C6(C)=C27C)(C8(C)=C39C)(C8(C)=C4%10C)[C@@]9%10C.N(=N#N)[Si](C)(C)C>>[Mo+4]1234([N-]=[N+]=[N-])([N-]=[N+]=[N-])(C5(C)=C16C)([C@@-]57C)(C6(C)=C27C)(C8(C)=C39C)([C@@-]8%10C)C9(C)=C4%10C,SMILES loader: chirality not possible on atom #11
93,[W+]1234(C#O)(C#O)(C5([H])=C16[H])([C@@-]57[H])(C6([H])=C27[H])[Os]8(C#O)(C#O)(C9(c%10ccccc%10)=C8%11c%12ccc(C)cc%12)([Os]39%13(C#O)(C#O)(C#O)[H])[Os]4%11%13(C#O)(C#O)C#O>>[W]1234([H])([CH]5=[CH]16)([C@H]57)([CH]6=[CH]27)([C@@]89c%10ccccc%10)(C%11%12c%13ccc(C)cc%13)[Os]8(C#O)(C#O)(C#O)([Os]3%11%14(C#O)(C#O)C#O)[Os]49%12%14(C#O)(C#O)C#O,SMILES loader: chirality not possible on atom #9
94,[V]>>[V+2]=O.[H].[H].O.O,Ignored this reaction
95,[Mo]1234(Cl)(Cl)(C5(C)=C16C)([C@@]57C)(C6(C)=C27C)(C8(C)=C39C)(C8(C)=C4%10C)[C@@]9%10C.[H].[Li].O>>[Mo]1234(=O)(C5(C)=C16C)([C@@]57C)(C6(C)=C27C)(C8(C)=C39C)(C8(C)=C4%10C)[C@@]9%10C,Ignored this reaction
96,C(OC)COC.[Yb]1234([CH]5=[CH]16)([C@@H]57)([CH]7=[CH]26)([CH]8=[CH]39)([CH]8=[CH]4%10)[C@H]9%10.c1([Hg]c2c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c(F)c1F>>[Yb]1234(O5CCCC5)(c6c(F)c(F)c(F)c(F)c6F)([C@@H]78)([CH]7=[CH]19)([CH]8=[CH]29)([CH]%10=[CH]3%11)([C@H]%10%12)[CH]%12=[CH]4%11,Ignored this reaction
97,[B@@-](F)(F)(F)F.[Fe]123(C#O)(C(C)#C1COC)([P@+](Oc4ccccc4)(Oc5ccccc5)Oc6ccccc6)([C@H]78)([CH]7=[CH]29)[CH]8=[CH]39.[Cu-2](C)(C)C#N.[Li+]>>[Fe]12(C#O)(\C(\COC)=C(\C)/C)([P](Oc3ccccc3)(Oc4ccccc4)Oc5ccccc5)([CH]6=[CH]17)([C@H]68)[CH]8=[CH]27,Ignored this reaction
98,c1(C#CC)ccccc1.O#[C].[Co][Co]>>[Co]12(C#O)(C#O)(C#O)C(C)(#C13c4ccccc4)[Co]23(C#O)(C#O)C#O,Ignored this reaction
