,error_ractions,error_info
18,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1cccc(F)c1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1cccc(F)c1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
19,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1cccc(Cl)c1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1cccc(Cl)c1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
20,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccc(Cl)cc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(Cl)cc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
21,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1cccc(Br)c1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1cccc(Br)c1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
22,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1cccc(C)c1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1cccc(C)c1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
23,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccc(C)cc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(C)cc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
24,[C@H](C(=O)O)(NC(=O)CCCC)Cc1ccccc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
25,c12c(cccc1)cccc2C[C@@H](C(=O)O)NC(=O)CCCCCCCCC.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>c12c(cccc1)cccc2C[C@H](NC(=O)CCCCCCCCC)C(=O)N[C@H]3\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC3=O,Ignored this reaction
26,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1cccs1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1cccs1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
27,Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C.[C@]([H])(C(=O)O)(NC(=O)CCCCC)Cc1ccccc1>>[C@H](NC(=O)CCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
28,Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C.[C@]([H])(C(=O)O)(NC(=O)CCCCCCC)Cc1ccccc1>>[C@H](NC(=O)CCCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
29,[C@H](C(=O)O)(NC(=O)CCCCCCCC)Cc1ccccc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
30,Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C.[C@H](C(=O)O)(NC(=O)CCCCCC)Cc1ccccc1>>[C@H](NC(=O)CCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
31,c12c(cccc1)cc(cccc3)c3c2OCCCCCCCCCC=C>>c12c(cccc1)cc(cccc3)c3c2OCCCCCCCCCCCO,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
32,n1(ccnc1)CCCCn2ccnc2.c1(cc(OC)cc(C(=O)O)c1)C(=O)O.C(C)([O-])=O.O([H])[H].[Zn+2]>>c1(cc(OC)cc(C([O-])=O)c1)C([O-])=O.n2(ccnc2)CCCCn3ccnc3.[Zn+2],Ignored this reaction
33,c12c(cc(OCCN(C)C)c(cccc3)c13)C(=O)c(cccc4)c24.Cl[H]>>c12c(cc(OCCN(C)C)c(cccc3)c13)C(=NO)c(cccc4)c24.Cl,Ignored this reaction
34,O(C)N.Cl[H].c12c(cc(OCCN(C)C)c(cccc3)c13)C(=O)c(cccc4)c24.Cl[H]>>c12c(cc(OCCN(C)C)c(cccc3)c13)C(=NOC)c(cccc4)c24.Cl,Ignored this reaction
35,c12c(cc(OC(C)=O)c(cc(OC)cc3)c13)C(=O)c(cc(OC)cc4)c24.C(CCl)N(C)C.Cl[H]>>c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=O)c(cc(OC)cc4)c24,Ignored this reaction
36,[C@]([H])(O)(CC(=O)O)C(=O)O.c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=NN)c(cc(OC)cc4)c24>>[C@H](O)(CC(=O)O)C(=O)O.c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=NN)c(cc(OC)cc4)c24,Ignored this reaction
37,c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=O)c(cc(OC)cc4)c24.Cl>>c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=NO)c(cc(OC)cc4)c24.Cl,Ignored this reaction
38,C(C)Br.c1(nn(CC(=O)N2C[C@@]([H])(CNC3)[C@]3([H])C2)cc1NC(=O)c4cnn(cccn5)c45)c6cc(Cl)ccc6OC(F)F>>c1(nn(CC(=O)N2C[C@@]([H])(CN(CC)C3)[C@]3([H])C2)cc1NC(=O)c4cnn(cccn5)c45)c6cc(Cl)ccc6OC(F)F.Cl[H],Ignored this reaction
39,C1(CC#N)(CN(S(=O)(=O)CC)C1)n2ncc(c3nc(Nc4cnn(CCC(=O)O)c4)nc(ccs5)c35)c2.N(C)C.Cl[H]>>C1(CC#N)(CN(S(=O)(=O)CC)C1)n2ncc(c3nc(Nc4cnn(CCC(=O)N(C)C)c4)nc(ccs5)c35)c2,Ignored this reaction
40,C(CCCCCC)CCCCCN.[Ag+].C(C)([O-])=O>>,Ignored this reaction
41,C(CCCCCCC)CCCCCCN.[Ag+].C(C)([O-])=O>>,Ignored this reaction
42,C(CCCCCCCC)CCCCCCCN.[Ag+].C(C)([O-])=O>>,Ignored this reaction
43,C(NC)C(=O)O.c12c(cccc1)NC(=O)C2=O.C(=C/c1ccc(N(=O)=O)cc1)(/C2=O)\c3c(cccc3)O2>>[C@]12(C(=O)Oc(cccc3)c13)[C@H](c4ccc(N(=O)=O)cc4)CN(C)[C@]25C(=O)Nc(cccc6)c56,Ignored this reaction
44,Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C.[C@]([H])(C(=O)O)(NC(=O)CCCCCCCCCCCCC)Cc1ccccc1>>[C@H](NC(=O)CCCCCCCCCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
45,[C@@H](NC(=O)CCCCCCCCC)(C(=O)O)c1ccccc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@@H](NC(=O)CCCCCCCCC)(C(=O)N[C@H]1\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC1=O)c2ccccc2,Ignored this reaction
46,[C@H](CCCc1ccccc1)(C(=O)O)NC(=O)CCCCCCCCC.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@@H]1(\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC1=O)NC(=O)[C@H](CCCc2ccccc2)NC(=O)CCCCCCCCC,Ignored this reaction
47,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccc(F)cc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(F)cc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
48,c1(ccccc1Br)C[C@@H](C(=O)O)NC(=O)CCCCCCCCC.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccccc1Br)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
49,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccc(Br)cc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(Br)cc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
50,c1(ccccc1C)C[C@@H](C(=O)O)NC(=O)CCCCCCCCC.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccccc1C)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
51,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccccn1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccccn1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
52,c1(ccc(C[C@H](NC(=O)CCCCCCCCC)C(=O)O)cc1)c2ccccc2.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(c2ccccc2)cc1)C(=O)N[C@H]3\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC3=O,Ignored this reaction
53,c12c(cccc1)ccc(C[C@H](NC(=O)CCCCCCCCC)C(=O)O)c2.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccc(cccc2)c2c1)C(=O)N[C@H]3\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC3=O,Ignored this reaction
54,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccco1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccco1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
55,[C@H](C(=O)O)(NC(=O)CCCCCCCCC)Cc1ccsc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCC)(Cc1ccsc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
56,n1(C(=O)OC(C)(C)C)cc(C[C@@H](C(=O)O)NC(=O)CCCCCCCCC)c(cccc2)c12.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>n1(C(=O)OC(C)(C)C)cc(C[C@H](NC(=O)CCCCCCCCC)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O)c(cccc3)c13,Ignored this reaction
57,[C@]([H])(C(=O)O)(NC(=O)CCCCCCCCCCC)Cc1ccccc1.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@H](NC(=O)CCCCCCCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
58,Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C.[C@H](C(=O)O)(NC(=O)CCCCCCCCCCCC)Cc1ccccc1>>[C@H](NC(=O)CCCCCCCCCCCC)(Cc1ccccc1)C(=O)N[C@H]2\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC2=O,Ignored this reaction
59,C(=O)(O)C=C.N1CCNCCNCC1.C(=O)(O)C=C.C(=O)(O)C=C>>N1(CCC(=O)O)CCN(CCN(CCC(=O)O)CC1)CCC(=O)O,Ignored this reaction
60,c12c(cc(OCCN(C)C)c(cccc3)c13)C(=O)c(cccc4)c24.Cl[H].C(N)(=S)NN>>c12c(cc(OCCN(C)C)c(cccc3)c13)C(=NNC(N)=S)c(cccc4)c24.Cl,Ignored this reaction
61,c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=O)c(cc(OC)cc4)c24.Cl.C(N)(=S)NN>>c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=NNC(N)=S)c(cc(OC)cc4)c24.Cl,Ignored this reaction
62,c1(nn(CC(=O)O)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.C(C)(c1ccccc1)N2CCNCC2.Cl>>c1(nn(CC(=O)N2CCN(C(C)c3ccccc3)CC2)cc1NC(=O)c4cnn(cccn5)c45)c6cc(Cl)ccc6OC(F)F,Ignored this reaction
63,c1(nn(CC(=O)O)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.N1(CCSC)CCNCC1.Cl>>c1(nn(CC(=O)N2CCN(CCSC)CC2)cc1NC(=O)c3cnn(cccn4)c34)c5cc(Cl)ccc5OC(F)F,Ignored this reaction
64,c(c1cc(C=O)c2O)(c23)c(c(ccc4)cc1)c4cc3.c1(N)ccccc1N.c(c1cc(C=O)c2O)(c23)c(c(ccc4)cc1)c4cc3>>c(c1cc(C=Nc2ccccc2N=Cc3cc4c(c(c(ccc5)cc4)c5cc6)c6c3O)c7O)(c78)c(c(ccc9)cc1)c9cc8,Ignored this reaction
65,c1(CN)cccc(CN)c1.c(c1cc(C=O)c2O)(c23)c(c(ccc4)cc1)c4cc3.c(c1cc(C=O)c2O)(c23)c(c(ccc4)cc1)c4cc3>>c(c1cc(C=NCc2cccc(CN=Cc3cc4c(c(c(ccc5)cc4)c5cc6)c6c3O)c2)c7O)(c78)c(c(ccc9)cc1)c9cc8,Ignored this reaction
66,C(NC)C(=O)O.C(=C/c1ccc(SC)cc1)(/C2=O)\c3c(cccc3)O2.c12c(cccc1)NC(=O)C2=O>>[C@]12(C(=O)Oc(cccc3)c13)[C@H](c4ccc(SC)cc4)CN(C)[C@]25C(=O)Nc(cccc6)c56,Ignored this reaction
67,C(NC)C(=O)O.C(=C/c1ccc(Cl)cc1)(/C2=O)\c3c(cccc3)O2.c12c(cccc1)NC(=O)C2=O>>[C@]12(C(=O)Oc(cccc3)c13)[C@@H](CN(C)[C@]24C(=O)Nc(cccc5)c45)c6ccc(Cl)cc6,Ignored this reaction
68,C(NC)C(=O)O.C(=C/c1ccc(Br)cc1)(/C2=O)\c3c(cccc3)O2.c12c(cccc1)NC(=O)C2=O>>[C@]12(C(=O)Oc(cccc3)c13)[C@@H](CN(C)[C@]24C(=O)Nc(cccc5)c45)c6ccc(Br)cc6,Ignored this reaction
69,c1(c2cccc1)\C(=C\c3ccccc3)\C(=O)O2.C(NC)C(=O)O.c12c(cccc1)NC(=O)C2=O>>[C@]12(C(=O)Oc(cccc3)c13)[C@H](c4ccccc4)CN(C)[C@]25C(=O)Nc(cccc6)c56,Ignored this reaction
70,[C@]1(CCCN1C(=O)CCCCCCCCC)(C(=O)O)Cc2ccccc2.Br.[C@@H]1(\C=C\C(=O)NCC\C=C\[C@H](N)C(=O)N1)C(C)C>>[C@@]1(CCCN1C(=O)CCCCCCCCC)(Cc2ccccc2)C(=O)N[C@H]3\C=C\CCNC(=O)\C=C\[C@H](C(C)C)NC3=O,Ignored this reaction
71,[Br-].[N+](C)(C)(C)C>>[N@@+](C)(C)(C)C.[Re](=O)(=O)(=O)[O-],Ignored this reaction
72,[Br-].[N+](CC)(CC)(CC)CC>>[N@@+](CC)(CC)(CC)CC.[Re](=O)(=O)(=O)[O-],Ignored this reaction
73,[Br-].[N+](CC)(CC)(CC)CCCC>>[N+](CC)(CC)(CC)CCCC.[Re]([O-])(=O)(=O)=O,Ignored this reaction
74,[Br-].C(CCCCCCCCCCCCCCC)[N+](C)(C)C>>C(CCCCCCCCCCCCCCC)[N+](C)(C)C.[Re]([O-])(=O)(=O)=O,Ignored this reaction
75,[C@]([H])(O)(CC(=O)O)C(=O)O.c12c(cc(OCCN(C)C)c(cccc3)c13)C(=NN)c(cccc4)c24>>[C@H](O)(CC(=O)O)C(=O)O.c12c(cc(OCCN(C)C)c(cccc3)c13)C(=NN)c(cccc4)c24,Ignored this reaction
76,c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=O)c(cc(OC)cc4)c24.Cl.O(C)N.Cl[H]>>c12c(cc(OCCN(C)C)c(cc(OC)cc3)c13)C(=NOC)c(cc(OC)cc4)c24.Cl,Ignored this reaction
77,N1(CCOCC1)C2CCNCC2.Cl[H].c1(nn(CC(=O)O)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F>>c1(nn(CC(=O)N2CCC(N3CCOCC3)CC2)cc1NC(=O)c4cnn(cccn5)c45)c6cc(Cl)ccc6OC(F)F,Ignored this reaction
78,c1(nn(CCBr)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.C(=O)(CN)OCC.Cl[H]>>c1(nn(CCNCC(=O)OCC)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F,Ignored this reaction
79,C(NC)C(=O)O.c12c(cccc1)NC(=O)C2=O.C(=C/c1ccc(C)cc1)(/C2=O)\c3c(cccc3)O2>>[C@]12(C(=O)Oc(cccc3)c13)[C@@H](CN(C)[C@]24C(=O)Nc(cccc5)c45)c6ccc(C)cc6,Ignored this reaction
80,C(NC)C(=O)O.C(=C/c1ccc(OC)cc1)(/C2=O)\c3c(cccc3)O2.c12c(cccc1)NC(=O)C2=O>>[C@]12(C(=O)Oc(cccc3)c13)[C@H](c4ccc(OC)cc4)CN(C)[C@]25C(=O)Nc(cccc6)c56,Ignored this reaction
81,C(Cl)(c1ccccc1)(c2ccc(['Pol'])cc2)c3ccccc3Cl.C1(COC(=O)N[C@H](C(=O)O)Cc2ccc(cccc3)c3c2)c4c(cccc4)c(cccc5)c15>>C(OC(=O)[C@@H](NC(=O)OCC1c2c(cccc2)c(cccc3)c13)Cc4ccc(cccc5)c5c4)(c6ccccc6)(c7ccc(['Pol'])cc7)c8ccccc8Cl,SMILES loader: invalid character within atom description: '''
82,N1(C)CCNCC1.O=C.C1(=Cc2ccc(O)cc2)Cc(cccc3)c3C1=O.N1(C)CCNCC1.O=C>>C1(=Cc2cc(CN3CCN(C)CC3)c(O)c(CN4CCN(C)CC4)c2)Cc(cccc5)c5C1=O,Ignored this reaction
83,C(F)(F)(F)C(=O)O.c1(nn(CC(=O)O)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.C1(CCOC(=O)C1)N2CCNCC2.Cl>>c1(nn(CC(=O)N2CCN(C3CCOC(=O)C3)CC2)cc1NC(=O)c4cnn(cccn5)c45)c6cc(Cl)ccc6OC(F)F,Ignored this reaction
84,c1(nn(C[C@H](C)N)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.C(C)=O>>c1(nn(C[C@H](C)NCC)cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
85,[Ni].O.[Fe].[Fe].O.O.O.O.O.[Ti].[Ba+2].C([O-])([O-])=O>>[Ba].[Fe].[Fe].[Fe].[Fe].[Fe].[Fe].[Ni].O.O.O.O.O.O.[Ti],Ignored this reaction
