,error_ractions,error_info
22,C(Cl)CCl.C(C)(C)(C)[P]([H])([BH3])C.C(C)(C)(C)[P]([H])([BH3])C>>[P@+]([B-]([H])([H])[H])(C)(CC[P@+]([B-]([H])([H])[H])(C)C(C)(C)C)C(C)(C)C,Ignored this reaction
23,c1(OCC#C)ccc(OCC#C)cc1.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@@H]1OC(C)=O.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@@H]1OC(C)=O>>[C@H]1(OC(C)=O)[C@@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](SCCn2nnc(COc3ccc(OCc4nnn(CCS[C@@H]5O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5NC(C)=O)c4)cc3)c2)[C@@H]1NC(C)=O,Ignored this reaction
24,C(C)(C)(C)[PH]([BH3])C.C(Cl)CCl.C(C)(C)(C)[PH]([BH3])C>>[P@@+]([B-]([H])([H])[H])(C)(CC[P@@+]([B-]([H])([H])[H])(C)C(C)(C)C)C(C)(C)C,Ignored this reaction
25,c1(OCC#C)cccc(OCC#C)c1.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O>>[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCn2nnc(COc3cccc(OCc4nnn(CCS[C@@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5NC(C)=O)c4)c3)c2)O[C@H](COC(C)=O)[C@H]1OC(C)=O,Ignored this reaction
26,c1(OCC#C)ccc(OCC#C)cc1.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](SCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O>>[C@H]1(OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](SCCn2nnc(COc3ccc(OCc4nnn(CCS[C@@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5NC(C)=O)c4)cc3)c2)[C@@H]1NC(C)=O,Ignored this reaction
27,c12c(cccc1)cc(CCl)c(Cl)n2.C(C)(C)(C)[P]([H])([BH3])C.C(C)(C)(C)[P]([H])([BH3])C>>[P]([BH3])(C)(C(C)(C)C)c1nc2c(cccc2)cc1C[P]([BH3])(C)C(C)(C)C,Ignored this reaction
28,[C@]1(CO1)(C(=O)[C@@]([H])(C=C2C)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H].[C@]1(CO1)(C(=O)[C@@]([H])(C=C2C)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H]>>[C@@]12([H])[C@]3([H])C=C(C)[C@@]([H])(C(C)C3=O)[C@]1([H])Oc(cccc4)c24.[C@@]12([H])[C@]3([H])C=C(C)[C@@]([H])(C(CO)C3=O)[C@]1([H])Oc(cccc4)c24,Ignored this reaction
29,[C@]1(CO1)(C(=O)[C@@](C)(C=C2C)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H].[C@]1(CO1)(C(=O)[C@@](C)(C=C2C)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H]>>[C@]12([H])[C@]([H])(Oc(cccc3)c13)[C@]([H])(C(C)=C[C@]24C)C(C)C4=O.[C@@]12(C)C=C(C)[C@@]([H])(C(CO)C1=O)[C@]([H])(Oc(cccc3)c34)[C@@]24[H],Ignored this reaction
30,C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@H](C)N.C(C)(C)(C)OC(=O)N[C@@]([H])(COC)C(=O)O>>c12c(cccc1)cccc2CNC(=O)[C@H](C)NC(=O)[C@H](COC)NC(=O)OC(C)(C)C,Ignored this reaction
31,C(C)(C)(C)OC(=O)N[C@@]([H])(CC(=O)OCc1ccccc1)C(=O)O.C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@@H](N)Cc3ccc(F)cc3>>c12c(cccc1)cccc2CNC(=O)[C@H](Cc3ccc(F)cc3)NC(=O)[C@H](CC(=O)OCc4ccccc4)NC(=O)OC(C)(C)C,Ignored this reaction
32,c1(Cl)cc(Cl)ccc1C=O.C1(=O)NN=C(C)C1.C(C#N)C#N>>C1(C(C#N)=C(N)Oc(n[nH]c2C)c12)c3ccc(Cl)cc3Cl,Ignored this reaction
33,c1(Br)ccccc1C.c1(ccccc1)N(C)C>>c1(cccc(C)c1)N(C)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
34,N1(C(=O)CC(=O)C[C@@H]1\C=C\C)[C@@H](C)c2ccccc2.IC.IC>>N1([C@@H](C)c2ccccc2)[C@@H](\C=C\C)CC(=O)C(C)(C)C1=O,Ignored this reaction
35,c1(N)ccccc1N.c1(ccccc1)C=NCCCC>>c1(nc(cccc2)c2[nH]1)c3ccccc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
36,C(/Cl)=C\Cl.C(C)(C)(C)[P]([H])([BH3])C.C(C)(C)(C)[P]([H])([BH3])C>>[P]([BH3])(C)(\C=C\[P]([BH3])(C)C(C)(C)C)C(C)(C)C,Ignored this reaction
37,c1(OCC#C)cccc(OCC#C)c1.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](OCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O.[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](OCCN=N#N)O[C@H](COC(C)=O)[C@H]1OC(C)=O>>[C@@H]1(OC(C)=O)[C@@H](NC(C)=O)[C@H](OCCn2nnc(COc3cccc(OCc4nnn(CCO[C@@H]5O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]5NC(C)=O)c4)c3)c2)O[C@H](COC(C)=O)[C@H]1OC(C)=O,Ignored this reaction
38,[C@]1(CO1)(C(=O)[C@@]([H])(C=C2)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H].[C@]1(CO1)(C(=O)[C@@]([H])(C=C2)[C@@]([H])(c3c(cccc3)O4)[C@@]45[H])[C@]25[H]>>[C@]12([H])[C@@]3([H])C=C[C@]([H])(C(C)C3=O)[C@@]1([H])Oc(cccc4)c24.[C@@]12([H])[C@]3([H])C=C[C@@]([H])(C(CO)C3=O)[C@]1([H])Oc(cccc4)c24,Ignored this reaction
39,[C@@]12(CC=C)C=C[C@@]([H])([C@@]3(CO3)C1=O)[C@]([H])(Oc(cccc4)c45)[C@@]25[H].[C@@]12(CC=C)C=C[C@@]([H])([C@@]3(CO3)C1=O)[C@]([H])(Oc(cccc4)c45)[C@@]25[H]>>[C@]12([H])[C@]([H])(Oc(cccc3)c13)[C@]([H])(C=C[C@]24CC=C)C(C)C4=O.[C@@]12(CC=C)C=C[C@@]([H])(C(CO)C1=O)[C@]([H])(Oc(cccc3)c34)[C@@]24[H],Ignored this reaction
40,S(=O)(=O)(O)n1cc[n+](C)c1.[Cl-].Cl.Cl.[Zn]>>S(=O)(=O)(O)[n+]1ccn(C)c1.[Zn+2]2([Cl-])([Cl-])[Cl-][Zn+2]([Cl-])([Cl-])[Cl-]2,Ignored this reaction
41,C(F)(F)(F)C(=O)O.C(C)(C)(C)NC(=O)CC[C@H](N)C(=O)OCc1ccccc1.S(=O)(=O)(Cl)c1ccc(C)cc1>>c1(ccc(C)cc1)S(=O)(=O)N[C@@H](CCC(=O)NC(C)(C)C)C(=O)OCc2ccccc2,Ignored this reaction
42,[C@@H](C(=O)O)(CC(=O)NOC(C)(C)C)NC(=O)OC(C)(C)C.c1(ccccc1)COC(=O)[C@]([H])(C)N.Cl[H]>>[C@H](NC(=O)OC(C)(C)C)(CC(=O)NOC(C)(C)C)C(=O)N[C@@H](C)C(=O)OCc1ccccc1,Ignored this reaction
43,C1(CC(=O)CC(=O)N1)c2ccccc2.IC.IC>>C1(C)(C)C(=O)CC(c2ccccc2)NC1=O,Ignored this reaction
44,c1(C=O)c(Cl)cccc1Cl.C1(=O)NN=C(C)C1.C(C#N)C#N>>C1(C(C#N)=C(N)Oc(n[nH]c2C)c12)c3c(Cl)cccc3Cl,Ignored this reaction
45,c1(Br)ccc(C)cc1.c1(ccccc1)N(C)C>>N(C)(c1ccccc1)c2ccc(C)cc2.c1(cccc(C)c1)N(C)c2ccccc2,Ignored this reaction
46,c12c(cccc1)cco2.C12C(C=C(CC=C)C(=O)C1(O)CCl)C(C=C(CC=C)C23)C(=O)C3(O)CCl>>[C@]12([H])[C@]([H])(Oc(cccc3)c13)[C@]([H])(C=C[C@]24CC=C)[C@](O)(CCl)C4=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
47,c12c(cccc1)cco2.C12(C)C3C=C(C)C(C(O)(CCl)C3=O)C1C(O)(CCl)C(=O)C=C2>>[C@@]12([H])[C@]3([H])C(C)=C[C@@]([H])([C@@](O)(CCl)C3=O)[C@]1([H])Oc(cccc4)c24.[C@@](O)(CCl)(C(=O)[C@]([H])(C=C1C)[C@]([H])(c2c(cccc2)O3)[C@]34[H])[C@@]14[H],Ignored this reaction
48,C(=[N-])=O.[K+].c1(n[nH]cc1Oc2cccc(CN)n2)c3ccc(F)cc3>>c1(n[nH]cc1Oc2cccc(CNC(N)=O)n2)c3ccc(F)cc3,Ignored this reaction
49,C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@H](COC)NC(=O)[C@@H](N)CC(=O)OCc3ccccc3.S(=O)(=O)(Cl)c1ccc(C)cc1>>c12c(cccc1)cccc2CNC(=O)[C@H](COC)NC(=O)[C@H](CC(=O)OCc3ccccc3)NS(C)(=O)=O,Ignored this reaction
50,C(F)(F)(F)c1ccc(NN)cc1F.Cl.c1(cccnc1)C([O-])=CC(=O)C(=O)OCC.[Li+]>>n1(nc(C(=O)OCC)cc1c2cccnc2)c3ccc(C(F)(F)F)c(F)c3,Ignored this reaction
51,C(C)O.c1(c(C(=O)O)nc(cc(F)c(Br)c2)n12)C(CC(=O)O)c3ccc(F)cc3OC(F)F.Cl.C(C)O>>c1(c(C(=O)OCC)nc(cc(F)c(Br)c2)n12)C(CC(=O)OCC)c3ccc(F)cc3OC(F)F,Ignored this reaction
52,c12c(nc(cc(F)c(Br)c3)n13)C(O)C[C@@H]2c4ccccc4OC(F)F.[S-]C.[Na+]>>c12c(nc(cc(F)c(Br)c3)n13)C(SC)C[C@@H]2c4ccccc4OC(F)F,Ignored this reaction
53,c1(I)ccc(C)cc1.c1(ccccc1)N(C)C>>N(C)(c1ccccc1)c2ccc(C)cc2.c1(cccc(C)c1)N(C)c2ccccc2,Ignored this reaction
54,c1(Br)ccccc1.c1(ccccc1)N(C)CCCC>>N(CCCC)(c1ccccc1)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
55,C(=O)(OC)CC(=O)O.C(=O)(OC)CC(C)N.Cl[H]>>N(C(=O)CC(=O)OC)C(C)CC(=O)OC,Ignored this reaction
56,c12c(cccc1)cco2.C12(C)C3(C)C=C(C)C(C(O)(CCl)C3=O)C1C(O)(CCl)C(=O)C(C)=C2>>[C@@]12(C)C=C(C)[C@@]([H])([C@@](O)(CCl)C1=O)[C@]([H])(Oc(cccc3)c34)[C@@]24[H].[C@]12(O)[C@](C)(CCl)[C@]([H])(C(C)=CC1=O)[C@]([H])(Oc(cccc3)c34)[C@@]24[H].[C@]12(O)[C@@](C)(CCl)[C@]([H])(C(C)=CC1=O)[C@]([H])(Oc(cccc3)c34)[C@@]24[H],Ignored this reaction
57,B(O)(O)O.O.O.O.O.O.[V].[V].C(C)([O-])=O.O([H])[H].[Ni+2].C(N)CN>>C(N)CN.O.[Ni+2].B.B.B.B.B.B.[H].[H].[H].O.O.O.O.O.O.[V].[V].[V].[V].[V].[V],Ignored this reaction
58,C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@@H](NC(=O)[C@@H](N)COC)Cc3ccc(F)cc3.S(=O)(=O)(Cl)c1ccc(C)cc1>>c1(ccc(C)cc1)S(=O)(=O)N[C@@H](COC)C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NCc3cccc(cccc4)c34,Ignored this reaction
59,S(=O)(=O)(c1ccc(Br)c(COC)c1)N(Cc2ccc(OC(F)(F)F)cc2)c3ncc(cccc4)c4c3C5CC5.[Mo](=C=O)(=C=O)(=C=O)(=C=O)(=C=O)=C=O.IC>>N(Cc1ccc(OC(F)(F)F)cc1)(S(=O)(=O)c2ccc(C(=O)OC)c(COC)c2)c3ncc(cccc4)c4c3C5CC5,Ignored this reaction
60,c1(F)cc(NN)cc(F)c1F.Cl.c1(cccnc1)C([O-])=CC(=O)C(=O)OCC.[Li+]>>n1(nc(C(=O)OCC)cc1c2cccnc2)c3cc(F)c(F)c(F)c3,Ignored this reaction
61,[B@@-](F)(F)(F)F.[Fe+2].O([H])[H].c12c(cccc1Cn3ccc(c4ccccn4)n3)c(ccc2)Cn5ccc(c6ccccn6)n5>>[B-](F)(F)(F)F.c12c(cccc1Cn3ccc(c4ccccn4)n3)c(ccc2)Cn5ccc(c6ccccn6)n5.[Fe+2].O,Ignored this reaction
62,[Pd]12(Cl)(Cl)([CH](CC3)=[CH]1CC4)[CH]3=[CH]24.c1(\N=C(/C)\C(\C)=N\N=C(/C)\C(\C)=N\c2c(cccc2C(C)C)C(C)C)c(cccc1C(C)C)C(C)C>>[Pd+2]1([Cl-])([Cl-])N(=C(C)C(C)=N1N2=C(C)C(C)=N(c3c(cccc3[C@H](C)C)[C@H](C)C)[Pd+2]2([Cl-])[Cl-])c4c(cccc4[C@H](C)C)[C@H](C)C,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
63,C(Nc1ccc(Cl)cc1)(P(=O)(OCC)OCC)C2=COc(ccc(C)c3)c3C2=O.O([H])[H].NN>>C(Nc1ccc(Cl)cc1)(P(=O)(OCC)OCC)c2c[nH]nc2c3cc(C)ccc3O,Ignored this reaction
64,C(Nc1ccc(Cl)cc1)(P(=O)(OCC)OCC)C2=COc(ccc(C)c3)c3C2=O.Cl[H].ON>>C(Nc1ccc(Cl)cc1)(P(=O)(OCC)OCC)c2cnoc2c3cc(C)ccc3O,Ignored this reaction
65,c1c(C)cccc1I.c1(ccccc1)N(C)C>>N(C)(c1ccccc1)c2ccc(C)cc2.c1(cccc(C)c1)N(C)c2ccccc2,Ignored this reaction
66,c1c(C)cccc1Br.c1(ccccc1)N(C)C>>N(C)(c1ccccc1)c2ccc(C)cc2.c1(cccc(C)c1)N(C)c2ccccc2,Ignored this reaction
67,c1(Br)ccccc1.c1(ccccc1)N(CC)CC>>N(CC)(c1ccccc1)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
68,[In].S(=O)(=O)(O)c1ccc(C)cc1>>S(=O)(=O)([O-])c1ccc(C)cc1.[In+3],Ignored this reaction
69,[Bi].S(=O)(=O)(O)c1ccc(C)cc1>>[Bi+3].S(=O)(=O)([O-])c1ccc(C)cc1,Ignored this reaction
70,[Ga].S(=O)(=O)(O)c1ccc(C)cc1>>S(=O)(=O)([O-])c1ccc(C)cc1.[Ga+3],Ignored this reaction
71,S(=O)(=O)(O)c1ccc(C)cc1.[Zn]>>S([O-])(=O)(=O)c1ccc(C)cc1.[Zn+2],Ignored this reaction
72,[Cu].S(=O)(=O)(O)c1ccc(C)cc1>>S(=O)(=O)([O-])c1ccc(C)cc1.[Cu+2],Ignored this reaction
73,[P@@+]([B-]([H])([H])[H])(C)(Br)C(C)(C)C.C(/Cl)(\Cl)=C\Cl.[P@@+]([B-]([H])([H])[H])(C)(Br)C(C)(C)C>>[P]([BH3])(C)(C#C[P]([BH3])(C)C(C)(C)C)C(C)(C)C,Ignored this reaction
74,[Rh+]1234([CH](CC5)=[CH]1CC6)([CH]5=[CH]26)([CH](CC7)=[CH]3CC8)[CH]7=[CH]48.[Sb](F)(F)(F)(F)(F)F.C(C)(C)(C)P(C)CP(C)C(C)(C)C>>[Rh+]123([CH](CC4)=[CH]1CC5)([CH]4=[CH]25)[P](C)([C@](C)(C)C)C[P]3(C)[C@](C)(C)C.[Sb](F)(F)(F)(F)(F)F,Ignored this reaction
75,c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\NC(N)=S)c3ccccc3.C(Cl)(C(C)=O)C(C)=O>>c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\Nc3nc(C)c(C(C)=O)s3)c4ccccc4,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
76,c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\NC(N)=S)c3ccccc3.C(Cl)(C(C)=O)C(=O)OCC>>c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\Nc3nc(C)c(C(=O)OCC)s3)c4ccccc4,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
77,c1(c(cccc1C(C)C)C(C)C)N2C(C)=CC(C)=N(N3=C(C)C=C(C)N(c4c(cccc4C(C)C)C(C)C)[Zn]3C)[Zn]2C.c1(ccccc1)C(=O)O>>[Zn]123N(=C(C)C=C(C)N1c4c(cccc4[C@@H](C)C)[C@@H](C)C)N(=C(C)C=C(C)N5c6c(cccc6[C@@H](C)C)[C@@H](C)C)[Zn]5(OC(c7ccccc7)=O2)OC(c8ccccc8)=O3,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
78,[NH]1(=C(C)C=C(C)N1c2c(cccc2C(C)C)C(C)C)[NH]3=C(C)C=C(C)N3c4c(cccc4C(C)C)C(C)C.[Zn](C)C>>c1(c(cccc1C(C)C)C(C)C)N2C(C)=CC(C)=N(N3=C(C)C=C(C)N(c4c(cccc4C(C)C)C(C)C)[Zn]3C)[Zn]2C,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
79,c1(F)cc(F)ccc1O.c1(C(F)(F)F)c([C@@H](C)O)ccn(c(CC2CC2)nn3)c13>>c12n(ccc([C@H](C)Oc3ccc(F)cc3F)c1C(F)(F)F)c(CC4CC4)nn2.Cl,Ignored this reaction
80,C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@H](C)NC(=O)[C@@H](N)CC(=O)OCc3ccccc3.S(=O)(=O)(Cl)c1ccc(C)cc1>>S(=O)(=O)(N[C@@H](CC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NCc2cccc(cccc3)c23)c4ccc(C)cc4,Ignored this reaction
81,C12(CCNCC1)C[C@@H](O)C[C@H]2N.Cl.c1(ccccc1)COC(=O)Cl>>C12(CCN(C(=O)OCc3ccccc3)CC1)C[C@@H](O)C[C@H]2NC(=O)OCc4ccccc4,Ignored this reaction
82,C(F)(F)(F)c1ccc(NN)cc1F.Cl.C(C)(C(=O)C(=O)OCC)=C([O-])c1cccnc1.[Li+]>>c1(c2cccnc2)c(C)c(C(=O)OCC)nn1c3ccc(C(F)(F)F)c(F)c3,Ignored this reaction
83,c1(cccnc1)C([O-])=CC(=O)C(=O)OCC.[Li+].C(F)(F)(F)c1c(F)cc(NN)cc1F.Cl>>n1(nc(C(=O)OCC)cc1c2cccnc2)c3cc(F)c(C(F)(F)F)c(F)c3,Ignored this reaction
84,c1(ccc(C([O-])=CC(=O)C(=O)OCC)cc1F)C(F)(F)F.[Li+].c1(NN)cccnc1.Cl[H]>>c1(cc(C(=O)OCC)nn1c2cccnc2)c3ccc(C(F)(F)F)c(F)c3,Ignored this reaction
85,c1(ccncc1)C(=O)CC(=O)C(=O)OCC.c1(NN)ccccc1.Cl[H]>>n1(nc(C(=O)OCC)cc1c2ccncc2)c3ccccc3,Ignored this reaction
86,[Pd]12(Cl)(Cl)([CH](CC3)=[CH]1CC4)[CH]3=[CH]24.c1(\N=C(/C)\C(\C)=N\N=C(/C)\C(\C)=N\c2c(C)cccc2C)c(C)cccc1C>>[Pd+2]1([Cl-])([Cl-])N(=C(C)C(C)=N1N2=C(C)C(C)=N(c3c(C)cccc3C)[Pd+2]2([Cl-])[Cl-])c4c(C)cccc4C,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
87,[Pd]12(Cl)(Cl)([CH](CC3)=[CH]1CC4)[CH]3=[CH]24.c1(\N=C(/C)\C(\C)=N\N=C(/C)\C(\C)=N\c2c(CC)cccc2CC)c(CC)cccc1CC>>[Pd+2]1([Cl-])([Cl-])N(=C(C)C(C)=N1N2=C(C)C(C)=N(c3c(CC)cccc3CC)[Pd+2]2([Cl-])[Cl-])c4c(CC)cccc4CC,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
88,c1(Br)ccccc1.c1(ccccc1)N(CCCC)CCCC>>N(CCCC)(c1ccccc1)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
89,C(=O)(Nc1ccccc1)C(Cl)C(C)=O.c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\NC(N)=S)c3ccccc3>>c1(c2ccccc2)c([nH]c(C)c1\C(\C)=N\Nc3nc(C)c(C(=O)Nc4ccccc4)s3)c5ccccc5,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
90,[Fe+2].O.S([O-])([O-])(=O)=O.c1(ccc(C(=O)O)cc1)C(=O)O>>c1(ccc(C([O-])=O)cc1)C([O-])=O.[Fe+3].O,Ignored this reaction
91,C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@@H](NC(=O)[C@@H](N)COC)Cc3ccc(F)cc3.c1(ccccc1)CCC(=O)O>>c12c(cccc1)cccc2CNC(=O)[C@H](Cc3ccc(F)cc3)NC(=O)[C@H](COC)NC(=O)CCc4ccccc4,Ignored this reaction
92,c12c(cccc1CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)[nH]cc2.C(F)(F)(F)C(=O)O>>C(F)(F)(F)C(=O)O.c12c(cccc1CNC(=O)[C@H](C)NC(=O)[C@H](C)N)[nH]cc2,Ignored this reaction
93,c12c(cccc1)cccc2CNC(=O)[C@@H](NC(=O)OC(C)(C)C)Cc3ccc(F)cc3.C(F)(F)(F)C(=O)O>>C(F)(F)(F)C(=O)O.c12c(cccc1)cccc2CNC(=O)[C@@H](N)Cc3ccc(F)cc3,Ignored this reaction
94,C12(CCN(C(=O)OCc3ccccc3)CC1)CC(C)CC2=O.C12(CCN(C(=O)OCc3ccccc3)CC1)CC(C)CC2=O>>C12(CCN(C(=O)OCc3ccccc3)CC1)C[C@@H](C)CC2=O.C12(CCN(C(=O)OCc3ccccc3)CC1)C[C@H](C)CC2=O,Ignored this reaction
95,C(F)(F)(F)c1ccc(NN)cc1F.Cl.c1(cnccc1C)C([O-])=CC(=O)C(=O)OCC.[Li+]>>n1(nc(C(=O)OCC)cc1c2cnccc2C)c3ccc(C(F)(F)F)c(F)c3,Ignored this reaction
