,error_ractions,error_info
10,c12c(ncn1C)N(C)C(=O)N(CCCCC(C)=O)C2=O.[C@@]12([H])O[C@@]3([H])O[C@H](CO)[C@@]([H])(O[C@@]4([H])O[C@H](CO)[C@@]([H])(O[C@@]5([H])O[C@H](CO)[C@@]([H])(O[C@@]([H])(O[C@H](CO)[C@@]6([H])O[C@@]([H])(O[C@H](CO)[C@@]7([H])O[C@@]([H])(O[C@H](CO)[C@@]8([H])O[C@@]([H])(O[C@@H]1CO)[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O>>c12c(ncn1C)N(C)C(=O)N(CCCCC(C)=O)C2=O.[C@@]34([H])O[C@@]5([H])O[C@H](CO)[C@@]([H])(O[C@@]6([H])O[C@H](CO)[C@@]([H])(O[C@@]7([H])O[C@H](CO)[C@@]([H])(O[C@@]([H])(O[C@H](CO)[C@@]8([H])O[C@@]([H])(O[C@H](CO)[C@@]9([H])O[C@@]([H])(O[C@H](CO)[C@@]%10([H])O[C@@]([H])(O[C@@H]3CO)[C@H](O)[C@H]4O)[C@H](O)[C@H]%10O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O,Ignored this reaction
11,c1(ccccc1COc2ccccc2C=O)COc3ccccc3C=O>>C1(C(C#N)=C(N)OC(c2c(cccc2)OC3=O)=C13)c4ccccc4OCc5ccccc5COc6ccccc6C7C(C#N)=C(N)OC(c8c(cccc8)OC9=O)=C79,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
12,c1(ccc(Br)cc1)C(C)=O>>c12c(ccnc1C)cc(NC(=O)NCC(=O)OCC)cc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
13,c1(C)cc(C=O)ccc1Br>>c12c(cncc1)cc(C)c(NC(=O)NCC(=O)OCC)c2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
14,c1(C)cc(C=O)ccc1Br>>c12c(cncc1)cc(C)c(NC(=O)NCC(=O)O)c2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
15,c1(C)cc(C=O)ccc1Br>>c12c(cncc1)cc(C)c(NC(=O)NCC(=O)N3CCCC3)c2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
16,C1(C)(C)Oc(ccc(C=CC(=O)OC)c2)c2O1>>c12c(c(O)cc(OC(=O)C=CC3=CC4C(OC(C)(C)O4)C=C3)c1)C(=O)[C@H](O)[C@@H](c5ccc(OC(CO)C(c6ccc(O)c(OC)c6)O7)c7c5)O2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
17,[C@@H]1(OC(=O)C(C)(C)C)[C@@H](O)[C@H](OC)O[C@H]1COC(=O)C(C)(C)C>>[C@@H]1(OC(=O)c2ccc(C)cc2)C[C@H](OC)O[C@H]1COC(=O)c3ccc(C)cc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
18,[C@H]1(OS(C)(=O)=O)[C@H](OC)O[C@@H](COC(=O)C(C)(C)C)[C@@H]1OC(=O)C(C)(C)C>>[C@@H]1(OC(=O)c2ccc(C)cc2)C[C@H](OC)O[C@H]1COC(=O)c3ccc(C)cc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
19,[C@H]1(OC(=O)C(C)(C)C)[C@H](COC(=O)C(C)(C)C)O[C@@H](Br)[C@@H]1OC(C)=O>>[C@@H]1(OC(=O)c2ccc(C)cc2)C[C@H](OC)O[C@H]1COC(=O)c3ccc(C)cc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
20,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CNCCCN,Ignored this reaction
21,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CNCCCNC,Ignored this reaction
22,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>n1(CC(O)CNCC(C)N)c2c(cc(F)cc2)c(cc(F)cc3)c13,Ignored this reaction
23,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>n1(CC(O)CNCCC(C)N)c2c(cc(F)cc2)c(cc(F)cc3)c13,Ignored this reaction
24,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CNC(C)CCN,Ignored this reaction
25,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>n1(CC(O)CN2CCC(C)C2=O)c3c(cc(F)cc3)c(cc(F)cc4)c14,Ignored this reaction
26,c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1.c1(Br)ccc(F)cc1>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4CC(C)CC4=O,Ignored this reaction
27,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>n1(CC(O)CNCCNc2ccccc2)c3c(cc(F)cc3)c(cc(F)cc4)c14,Ignored this reaction
28,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CNC(C)CCN,Ignored this reaction
29,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>n1(CC(O)CNCCCNc2ccccc2)c3c(cc(F)cc3)c(cc(F)cc4)c14,Ignored this reaction
30,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4CCCC(F)C4=O,Ignored this reaction
31,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4CCC(F)(F)C4=O,Ignored this reaction
32,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4CCCOC4=O,Ignored this reaction
33,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4C(=O)CCC(C5)C45,Ignored this reaction
34,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4C(=O)Cc(cccc5)c45,Ignored this reaction
35,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>c12c(cc(F)cc1)c3c(ccc(F)c3)n2CC(O)CN4C(=O)CCc(cccc5)c45,Ignored this reaction
36,c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N.c1(Cl)cc(F)ccc1N>>n1(CC(O)CN2CCCN(c3ccccc3)C2=O)c4c(cc(F)cc4)c(cc(F)cc5)c15,Ignored this reaction
37,C1(CCCN(Cc2ccccc2)C1=O)c3ccccc3>>n1(CC(O)CN2CCCC(c3ccccc3)C2=O)c4c(cc(F)cc4)c(cc(F)cc5)c15,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
38,N1(CCCCC1=O)Cc2ccccc2.N1(CCCCC1=O)Cc2ccccc2>>n1(CC(O)CN2CCCC(c3ccccc3)C2=O)c4c(cc(F)cc4)c(cc(F)cc5)c15,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
39,[Ni]12(O=C(C)C=C(C)O1)OC(C)=CC(C)=O2.c1(cc(C(F)(F)F)cc(C=NCCCN=Cc2cc(C(F)(F)F)cc(C(C)(C)C)c2O)c1O)C(C)(C)C>>[Ni+2]12(N(CCC3)=Cc(cc([C@](F)(F)F)cc4[C@](C)(C)C)c4[O-]1)N3=Cc(cc([C@](F)(F)F)cc5[C@](C)(C)C)c5[O-]2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
40,[Ni]12(O=C(C)C=C(C)O1)OC(C)=CC(C)=O2.c1(ccccc1O)C=NCC(CN=Cc2ccccc2O)SCc3ccccc3>>[Ni+2]12(N(CC(SCc3ccccc3)C4)=Cc(cccc5)c5[O-]1)N4=Cc(cccc6)c6[O-]2,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
41,c1c(N)cccc1S.c1c(N)cccc1S.c1c(N)cccc1S>>c1(ccc(Oc2ccnc(C(=O)NC)c2)cc1F)NC(=O)Nc3cccc(SCC(=O)OC)c3,Ignored this reaction
42,c1c(N)cccc1S.c1c(N)cccc1S.c1c(N)cccc1S>>c1(ccc(NC(=O)Nc2cccc(SCC(=O)O)c2)c(F)c1)Oc3ccnc(C(=O)NC)c3,Ignored this reaction
43,c1(F)cc(N)ccc1S.c1(F)cc(N)ccc1S.c1(F)cc(N)ccc1S>>c1(ccc(NC(=O)Nc2ccc(SCC(=O)OC)c(F)c2)c(F)c1)Oc3ccnc(C(=O)NC)c3,Ignored this reaction
44,c1(F)cc(N)ccc1S.c1(F)cc(N)ccc1S.c1(F)cc(N)ccc1S>>c1(ccc(Oc2ccnc(C(=O)NC)c2)cc1F)NC(=O)Nc3ccc(SCC(=O)O)c(F)c3,Ignored this reaction
45,c1(N)ccc(N)cc1>>N(C)(C)C=O.c1(C(=O)[O-])ccc(Oc2ccc(C(=O)[O-])cc2)cc1.c3(ccncc3)C(=O)Nc4ccc(NC(=O)c5ccncc5)cc4.[Zn+2],Ignored this reaction
46,C1(=O)OCCC1=C>>[P+]([BH3-])(CC(CCl)CCCl)(c1ccccc1)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
47,C1(=O)OCCC1=C>>[P+]([BH3-])(CC(CCn1cc[n+](C)c1)Cn2cc[n+](C)c2)(c3ccccc3)c4ccccc4.[Cl-],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
48,C1(=O)OCCC1=C>>P(CC(CCn1cc[n+](C)c1)Cn2cc[n+](C)c2)(c3ccccc3)c4ccccc4.[Cl-],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
49,[P+]([BH3-])(CC(CCn1cc[n+](C)c1)Cn2cc[n+](C)c2)(c3ccccc3)c4ccccc4.[Cl-]>>P(CC(CCn1cc[n+](C)c1)Cn2cc[n+](C)c2)(c3ccccc3)c4ccccc4.[Cl-],Ignored this reaction
50,C(OCC(C)=C[C@H](O)CC#C)(c1ccccc1)(c2ccccc2)c3ccccc3>>C(OCC(C)=C[C@@]1([H])CC=CC=CC[C@H](C)C=C(C)[C@@H](OC)CC=C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O1)(c2ccccc2)(c3ccccc3)c4ccccc4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
51,C(OCC(C)=C[C@H](O)CC=C[Sn](CCCC)(CCCC)CCCC)(c1ccccc1)(c2ccccc2)c3ccccc3>>C(OCC(C)=C[C@@]1([H])CC=CC=CC[C@H](C)C=C(C)[C@@H](OC)CC=C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O1)(c2ccccc2)(c3ccccc3)c4ccccc4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
52,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
53,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
54,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OC(C)CC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
55,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
56,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCCC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
57,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OC(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
58,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCC4CC4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
59,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCCCC(F)(F)F,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
60,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCCOC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
61,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)NCCCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
62,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)N(CC)CC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
63,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)C4CC4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
64,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)CCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
65,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)CCCCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
66,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
67,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(N)(=O)=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
68,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCCCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
69,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
70,c1(CBr)cccc(Br)c1>>c1(sc(CC(C)C)cc1c2cccc(Cn3ccnc3)c2)S(=O)(=O)NC(=O)OCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
71,C(CCBr)CCBr>>S(=O)(=O)(c1ccc(C)cc1)N(CC2(CCCCC2)CSc3ccccc3)c4ccccc4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
72,c1(C#C)ccccc1.C(C)(C)=O.c1(CN)ccc(C)cc1>>C(C)(C)(C#Cc1ccccc1)NCc2ccc(C)cc2,Ignored this reaction
73,C(C)(C)(C)c1ccc(CN)cc1.c1(C#C)ccccc1.C(C)(C)=O>>C(C)(C)(C)c1ccc(CNC(C)(C)C#Cc2ccccc2)cc1,Ignored this reaction
74,c1(C#C)ccccc1.C(C)(C)=O.c1(CN)ccc(F)cc1>>C(C)(C)(C#Cc1ccccc1)NCc2ccc(F)cc2,Ignored this reaction
75,c1(CN)ccc(Br)cc1.c1(C#C)ccccc1.C(C)(C)=O>>C(C)(C)(C#Cc1ccccc1)NCc2ccc(Br)cc2,Ignored this reaction
76,[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(C(=O)N(C)OC)=C3>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6cn(cccc7)c7n6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
77,c(c1c(cccc2)c23)(n34)[C@@]([H])(N(CCC5)CC1)[C@]5(CC)C=C4CO>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6cnco6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
78,c(c1c(cccc2)c23)(n34)[C@@]([H])(N(CCC5)CC1)[C@]5(CC)C=C4C(=O)O>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6ccno6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
79,c(c1c(cccc2)c23)(n34)[C@@]([H])(N(CCC5)CC1)[C@]5(CC)C=C4C(=O)O>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6onc(C)c6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
80,c(c1c(cccc2)c23)([C@@]([H])(N(CCC4)CC1)[C@]4(CC)C=C5C(=O)OCC)n35>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6ccno6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
81,c(c1c(cccc2)c23)([C@@]([H])(N(CCC4)CC1)[C@]4(CC)C=C5C(=O)OCC)n35>>[C@]([H])(N1CCC2)([C@@]23CC)c(c(CC1)c(cccc4)c45)n5C(c6onc(C)c6)=C3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
82,c1(cc(C(F)F)nc(S(C)(=O)=O)n1)C2=CN(Cc3ccc(OC)c(OC)c3)C(=O)C=C2>>S(=O)(=O)(c1cccc(N)c1)c2nc(C(F)F)cc(C3=CN(Cc4ccc(OC)c(OC)c4)C(=O)C=C3)n2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
83,c12c(cn[nH]1)c(Cl)nc(Cl)n2.c12c(cn[nH]1)c(Cl)nc(Cl)n2>>c1(nc(Cl)nc([nH]nc2)c12)N[C@@H]3CCCNC3.Cl,Ignored this reaction
84,c12c(cccc1C(=O)OC)CCN(c3ccc(Br)c(C(=O)OC(C)(C)C)n3)C2>>C12(Cn3ncc(c4ccc(N5CCc(cccc6C(=O)Nc7nc(cccc8)c8s7)c6C5)nc4C(=O)O)c3C)CC(C)(CC(C)(C9)C1)CC9(OCCN(C)C(=O)OCc%10ccc(NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)cc%10C#CCOCCCS(=O)(=O)O)C2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
85,c12c(cccc1C(=O)OC)CCN(c3ccc(Br)c(C(=O)OC(C)(C)C)n3)C2>>C12(Cn3ncc(c4ccc(N5CCc(cccc6C(=O)Nc7nc(cccc8)c8s7)c6C5)nc4C(=O)O)c3C)CC(C)(CC(C)(C9)C1)CC9(OCCN(C)C(=O)OCc%10ccc(NC(=O)[C@H](C)NC(=O)[C@@H](N)C(C)C)cc%10CCCOCCCS(=O)(=O)O)C2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
86,B1(OC(C)(C)C(C)(C)O1)c2ccc(N3CCc(cccc4C(=O)OC)c4C3)nc2C(=O)OC(C)(C)C>>C(F)(F)(F)C(=O)O.C12(Cn3ncc(c4ccc(N5CCc(cccc6C(=O)Nc7nc(cccc8)c8s7)c6C5)nc4C(=O)O)c3C)CC(C)(CC(C)(C9)C1)CC9(OCCN(C)C(=O)OC(C)(C)C)C2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
87,C1(COC(=O)NCCC(=O)O)c2c(cccc2)c(cccc3)c13>>C1(COC(=O)NCCC(=O)Nc2cc(\C=C\CO)ccc2O[C@@H]3O[C@H](C(=O)OC)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]3OC(C)=O)c4c(cccc4)c(cccc5)c15,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
88,c12c(cccc1)c(cccc3)c3C2COC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)Nc4ccc(C(=O)OC)c(I)c4>>[Si](OCCC(C)(C)COS(=O)(=O)CCCOCC#Cc1cc(NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)OCC2c3c(cccc3)c(cccc4)c24)ccc1COC(=O)Oc5ccc(N(=O)=O)cc5)(c6ccccc6)(c7ccccc7)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
89,N12[C@H](CO[C@@H]1c3ccccc3)C[C@H](N(Cc4ccccc4)Cc5ccccc5)C2=O>>[Si](OCCC(C)(C)COS(=O)(=O)CCOC[C@@H]1C[C@H](NC(=O)\C=C/C(=O)O)C(=O)N1CC(=O)OC(C)(C)C)(c2ccccc2)(c3ccccc3)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
90,C(CCl)CC#C>>c1(O)cc(C#CCCCN=N#N)ccc1C=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
