,error_ractions,error_info
23,[Br-].[n+]1(CCCC)cc(C)cc(C)c1>>c12c(cc(C)cc(C)c1)c(C)cc2C=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
24,[Br-].[n+]1(CCCC)cc(C)cc(C)c1>>c1(C(=O)OC)c2c(cc(C)cc(C)c2)c(C)c1C(=O)OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
25,[C@]1(c(c(ccc2OC)C3)c2O4)([C@]4(C)C(=O)CC5)[C@]5(OCC)[C@@H]3NCC1.Cl[H]>>Br[H].[C@]1(c(c(ccc2O)C3)c2O4)([C@]4(C)C(=O)CC5)[C@]5(OCC)[C@@H]3N(CC=C)CC1,Ignored this reaction
26,[Si](OC[C@@H]1C[C@@H](n2cnc(c(ncn3)N(C(=O)c4ccccc4)C(=O)c5ccccc5)c23)C[C@H]1CC(=O)OC)(c6ccccc6)(c7ccccc7)C(C)(C)C>>c12c(ncn1[C@@H]3C[C@]([H])(CCSC4)[C@]4([H])C3)c(ncn2)NC(=O)c5ccccc5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
27,[C@@H]1(O[C@@H]2O[C@@]3([H])[C@@]([H])(O[C@H](c4ccccc4)OC3)[C@H](OCC=C)[C@H]2OC(C)=O)[C@@H](COCc5ccccc5)O[C@H](OCc6ccccc6)[C@H](NC(C)=O)[C@H]1OCc7ccccc7>>[C@@H]1(O[C@@H]2O[C@@]3([H])[C@@]([H])(O[C@H](c4ccccc4)OC3)[C@H](OCC=C)[C@@H]2OCc5ccccc5)[C@@H](COCc6ccccc6)O[C@H](OCc7ccccc7)[C@H](NC(C)=O)[C@H]1OCc8ccccc8,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
28,[Si](c1ccccc1)(c2ccccc2)(C(C)(C)C)O[C@@H]3[C@@H](C)[C@@]4(CC[C@H](OC(=O)C(C)(C)C)C4)C(C)=CC35SCCS5>>[Si](c1ccccc1)(c2ccccc2)(C(C)(C)C)O[C@@H]3[C@@H](C)[C@@]4(CC[C@@H](C(=C)C)C4)C(C)=CC35SCCS5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
29,[C+](c1c(OC)cccc1OC)(c2c(OC)cccc2OC)c3c(OC)cccc3OC.Cl[H].[Cl-]>>C(c(c(ccc1)O2)c1O3)(c(c(ccc4)O5)c24)c(c3ccc6)c56,Ignored this reaction
30,c1(ccccc1)C(=N)N.c1(ccccc1)C(=N)N.c1(ccccc1)C(=N)N>>c12c(nc(c3ccccc3)nc1c4cccc(OC)c4)c5c(cccc5)CC2,Ignored this reaction
31,[C@]12(CC[C@H](OC(=O)C(C)(C)C)C1)C(C)=CC(=O)[C@H](O[Si](C)(C)C)[C@H]2C>>[Si](c1ccccc1)(c2ccccc2)(O[C@@H]3C(=O)C=C(C)[C@@]4(CC[C@@H](OC(=O)C(C)(C)C)C4)[C@H]3C)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
32,c1(N(=O)=O)cc(N(=O)=O)ccc1NN>>c1(ccc(N(=O)=O)cc1N(=O)=O)n2nccc2N,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
33,C(CC)CC#C>>C1(C(=O)OC)=C(CCCC)Cc(cccc2)c12,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
34,[C@H]1(OC(C)=O)[C@H](C)OC=C[C@@H]1OC(C)=O>>[C@@H]1(C=CO[C@@H](C)[C@@H]1O)OC(=O)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
35,[C@H]1(OC(C)=O)[C@H](C)OC=C[C@@H]1OC(C)=O>>[C@H]1(OCc2ccccc2)[C@H](C)OC=C[C@@H]1OC(=O)c3ccccc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
36,[C@@H]1(OC(C)=O)[C@@H](OC(C)=O)[C@H](C)O[C@@H](Br)[C@@H]1OC(C)=O>>[C@@H]1(C=CO[C@@H](C)[C@@H]1O)OC(=O)c2ccccc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
37,[C@@H]1(OC(C)=O)[C@@H](OC(C)=O)[C@H](C)O[C@@H](Br)[C@@H]1OC(C)=O>>[C@H]1(OCc2ccccc2)[C@H](C)OC=C[C@@H]1OC(=O)c3ccccc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
38,O1C=CCCC1.O1C=CCCC1.O1C=CCCC1>>C(CO)(\C=C(\C)/CCOC1CCCCO1)OCc2ccccc2,Ignored this reaction
39,O1C=CCCC1.O1C=CCCC1.O1C=CCCC1>>[C@@]1([H])(CC(=O)OC(C)(C)C)CC(=O)O[C@]1([H])COC2CCCCO2,Ignored this reaction
40,O1C=CCCC1.O1C=CCCC1.O1C=CCCC1>>[C@H]1(CC(=O)OC(C)(C)C)CC(O)O[C@@H]1COC2CCCCO2,Ignored this reaction
41,O1C=CCCC1.O1C=CCCC1.O1C=CCCC1>>C(CO)(\C=C(/C)\CCOC1CCCCO1)OCc2ccccc2,Ignored this reaction
42,c12c([nH]cc1C)cccc2.c12c([nH]cc1C)cccc2.c12c([nH]cc1C)cccc2>>c1(CC(N(=O)=O)C(CC(=O)c2ccccc2)c3ccccc3)c(C)c(cccc4)c4n1C,Ignored this reaction
43,c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2>>c1(ccc(C=O)cc1OCc2ccccc2)O[C@H](CCC)[C@H](O)c3ccc(OCO4)c4c3,Ignored this reaction
44,c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2>>[C@@H](O)([C@H](CC(C)C)Oc1ccc(C=O)cc1OCc2ccccc2)c3ccc(OCO4)c4c3,Ignored this reaction
45,c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2>>c1(ccc(C=O)cc1OCc2ccccc2)OC(CCC)C(=O)c3ccc(OCO4)c4c3,Ignored this reaction
46,c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2.c12c(OCO1)ccc(C=O)c2>>C(=O)(C(CC(C)C)Oc1ccc(C=O)cc1OCc2ccccc2)c3ccc(OCO4)c4c3,Ignored this reaction
47,C(C)(=O)\C=C(\C)/C>>C1(N=C(C)CC1(C)C)Cc2c[nH]c(cccc3)c23,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
48,C(C)(=O)\C=C(\C)/C>>C1(Cc2c[nH]c(cccc3)c23)N(=O)=C(C)CC1(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
49,C(Cl)(C=C)CCCC>>C(O[Si](C)(C)C(C)(C)C)([C@]1([H])C(=O)OC[C@H]1C=C)c2cc3c(O[C@@H](CCCC)[C@H](COC)O3)cc2OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
50,C(Cl)(C=C)CCCC>>C(O[Si](C)(C)C(C)(C)C)([C@H](CO)[C@H](C=C)CO)c1cc2c(O[C@@H](CCCC)[C@H](COC)O2)cc1OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
51,c1(ccccc1)C(OC)OC.c1(ccccc1)C(OC)OC.c1(ccccc1)C(OC)OC>>[C@H]12[C@@H](COC(c3ccccc3)O1)O[C@H](OCc4ccccc4)[C@H](NC(C)=O)[C@H]2OCc5ccccc5,Ignored this reaction
52,c1(ccccc1)C(OC)OC.c1(ccccc1)C(OC)OC.c1(ccccc1)C(OC)OC>>[C@H]1(NC(C)=O)[C@@H](OCc2ccccc2)O[C@H](COCc3ccccc3)[C@@H](O)[C@@H]1OCc4ccccc4,Ignored this reaction
53,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
54,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cccc[n+]2C,Ignored this reaction
55,c1(ccccc1)[S-](=O)=O.[Na+].c1(ccccc1)[S-](=O)=O.[Na+].c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].S(=O)(=O)(Cc1cccc[n+]1Cc2ccccc2)c3ccccc3,Ignored this reaction
56,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccccc3)cc2,Ignored this reaction
57,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(C)c3)cc2,Ignored this reaction
58,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(C)cc3)cc2,Ignored this reaction
59,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(F)c3)cc2,Ignored this reaction
60,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(Br)cc3)cc2,Ignored this reaction
61,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(C#N)cc3)cc2,Ignored this reaction
62,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(N(=O)=O)cc3)cc2,Ignored this reaction
63,c1(ccccc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(N(=O)=O)c3)cc2,Ignored this reaction
64,c1(CCl)ccncc1.Cl[H]>>[Br-].C(S(C)(=O)=O)c1cc[n+](C)cc1,Ignored this reaction
65,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
66,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccc(C)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
67,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(cccc(Cl)c1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
68,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccc(Br)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
69,c1(CCl)ccncc1.Cl[H]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2ccc(OC)cc2,Ignored this reaction
70,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(cc(Cl)cc(Cl)c1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
71,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccccc3)cc2,Ignored this reaction
72,c1(CCl)ccncc1.Cl[H]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2cccc(N(=O)=O)c2,Ignored this reaction
73,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccc(N(=O)=O)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
74,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(C)c3)cc2,Ignored this reaction
75,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(C)cc3)cc2,Ignored this reaction
76,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccc(Cl)c(Cl)c1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
77,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(F)c3)cc2,Ignored this reaction
78,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(Br)cc3)cc2,Ignored this reaction
79,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(C#N)cc3)cc2,Ignored this reaction
80,c1(CCl)ccncc1.Cl[H]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2ccc(Br)c(N(=O)=O)c2,Ignored this reaction
81,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3ccc(N(=O)=O)cc3)cc2,Ignored this reaction
82,c1(CCl)ccncc1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cc[n+](Cc3cccc(N(=O)=O)c3)cc2,Ignored this reaction
83,c1(CCl)ccccn1.Cl[H]>>[Br-].S(C)(=O)(=O)Cc1cccc[n+]1C,Ignored this reaction
84,c1(CCl)ccccn1.Cl[H]>>[Br-].c1(ccccc1)S(=O)(=O)Cc2cccc[n+]2C,Ignored this reaction
85,c1(CCl)ccccn1.Cl[H]>>[Br-].S(=O)(=O)(Cc1cccc[n+]1Cc2ccccc2)c3ccccc3,Ignored this reaction
86,c1(ccc(Br)cc1)S([O-])=O.[Na+]>>[Br-].c1(ccc(Br)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
87,c1(ccc(Br)cc1)S([O-])=O.[Na+]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2ccc(Br)c(N(=O)=O)c2,Ignored this reaction
88,c1(cccc(OC)c1)C(=O)Cl.c1(cccc(OC)c1)C(=O)Cl.c1(cccc(OC)c1)C(=O)Cl>>C(C(=O)OC)(Oc1ccc(C=O)cc1OCc2ccccc2)C(=O)c3cccc(OC)c3,Ignored this reaction
89,c1(ccc(N(=O)=O)cc1)[S-](=O)=O.[Na+]>>[Br-].c1(ccc(N(=O)=O)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
90,c1(ccc(OC)cc1)[S-](=O)=O.[Na+]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2ccc(OC)cc2,Ignored this reaction
91,c1(cccc(N(=O)=O)c1)S([O-])=O.[Na+]>>[Br-].S(=O)(=O)(Cc1cc[n+](C)cc1)c2cccc(N(=O)=O)c2,Ignored this reaction
92,c1(cc(OC)cc(OC)c1)CC(CC(=O)OC)CC(=O)OC>>c1(c(OC)cc(OC)c(C(=O)C(=O)C(CC(=O)OC)=C2)c12)c3c(OC)cc(OC)c(C(=O)C(=O)C(CC(=O)OC)=C4)c34,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
93,c1(C([H])=O)ccccc1.c1(C([H])=O)ccccc1.c1(C([H])=O)ccccc1>>N(OCc1ccccc1)(Cc2ccccc2)C(=O)C[C@H](CCCCC)C(=O)O,Ignored this reaction
94,c1(ccc(OC)cc1)C(=O)Cl.c1(ccc(OC)cc1)C(=O)Cl.c1(ccc(OC)cc1)C(=O)Cl>>C(C(=O)OC)(Oc1ccc(C=O)cc1OCc2ccccc2)C(=O)c3ccc(OC)cc3,Ignored this reaction
95,[Br-].c1([Mg+])ccccc1>>[P+](c1ccccc1)(c2ccccc2)(c3ccccc3)C(c4ccccc4)c5ccc(OC)c(cccc6)c56.[Cl-],Ignored this reaction
96,[Br-].c1([Mg+])ccccc1>>c1(ccc(OC)c(cccc2)c12)C(Cl)c3ccccc3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
97,c12c(C(=O)CC(CC(=O)OC)C1)c(OC)cc(OC)c2>>c12c(c(c(OC)cc3OC)c(OC(C)=O)c(OC(C)=O)c1CC(=O)OC)c3c4c(c(c(OC)cc4OC)c(OC(C)=O)c(OC(C)=O)c5CC(=O)OC)c25,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
98,[Si](OC[C@H]1C[C@H](n2cnc(c(ncn3)NC(=O)c4ccccc4)c23)C[C@@H]1CCSC(C)=O)(c5ccccc5)(c6ccccc6)C(C)(C)C>>[Si](OC[C@H]1C[C@H](n2cnc(c(ncn3)NC(=O)c4ccccc4)c23)C[C@@H]1CCSC(c5ccccc5)(c6ccccc6)c7ccccc7)(c8ccccc8)(c9ccccc9)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
99,C(=O)(Cl)CCCC>>S1(=O)(=O)c2c(cccc2)c(cc(CCCCC)cc3)c13,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
100,c1(ccc(C)cc1)S(=O)[O-].[Na+]>>[Br-].c1(ccc(C)cc1)S(=O)(=O)Cc2cc[n+](C)cc2,Ignored this reaction
101,O1[C@@H](COC1(C)C)\C=C(\C)/CCOC(=O)c2ccccc2>>c1(ccccc1)C(=O)OCC\C(\C)=C/[C@H](CI)OCc2ccc(OC)cc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
102,C1(SCC(=O)C(C(=O)OC)S1)(c2ccccc2)c3ccccc3>>C1(=C(C(=O)OC)SS2)C2=C(C(C)=O)C(=O)O1,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
103,C1(SCC(=O)C(C(=O)OC)S1)(c2ccccc2)c3ccccc3>>C1(=C(C(C)=NO)C(=O)O2)C2=C(C(=O)OC)SS1,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
104,[C@]12(C[C@@H](Br)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)CO2>>[C@]12(COC(C)(C)O1)C[C@H](N)[C@H](OCc3ccccc3)[C@@]([H])(OC(C)(C)O4)[C@@]24[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
105,C1(C(C)=NN(c2ccccc2)C1=S)C3C(C)=NN(c4ccccc4)C3=O>>c12c(sc(n(c3ccccc3)nc4C)c14)n(c5ccccc5)nc2c6cn[nH]c6,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
106,C1(C(C)=NN(c2ccccc2)C1=S)C3C(C)=NN(c4ccccc4)C3=O>>c12c(sc(n(c3ccccc3)nc4C)c14)n(c5ccccc5)nc2c6cnn(c7ccccc7)c6,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
107,C1(Oc2c(ccc(C=O)c2)OC1CCC)c3ccc(OCO4)c4c3>>c1(cc2c(O[C@H](c3ccc(OCO4)c4c3)[C@@H](CCC)O2)cc1OC)C(O[Si](C)(C)C(C)(C)C)[C@H](CO)[C@H](C=C)CO,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
108,C1(Oc2c(ccc(C=O)c2)OC1CCC)c3ccc(OCO4)c4c3>>[C@]12(O)[C@]([H])(CO[C@@H]1Oc3c(OC)cccc3OC)[C@@H](c4cc5c(O[C@@H](c6ccc(OCO7)c7c6)[C@H](CCC)O5)cc4OC)OC2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
109,[C@H]1(Oc2c(ccc(OC)c2)O[C@H]1CO)c3ccc(OCO4)c4c3>>C(O[Si](C)(C)C(C)(C)C)([C@@H]1C(=O)OC[C@H]1C=C)c2cc3c(O[C@H](c4ccc(OCO5)c5c4)[C@@H](CC)O3)cc2OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
110,[C@H](N)(CC(C)C)\C=C\C(=O)OCC.Cl[H].[C@H](N)(CC(C)C)\C=C\C(=O)OCC.Cl[H]>>[C@H](CC(=O)OCC)(C(C)(C)C)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,Ignored this reaction
111,[C@H](N)(CC(C)C)\C=C\C(=O)OCC.Cl[H].[C@H](N)(CC(C)C)\C=C\C(=O)OCC.Cl[H]>>[C@@H](CC(=O)OCC)(C(C)(C)C)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,Ignored this reaction
112,[C@H]1(Oc2c(cc(C(OC)OC)c(OC)c2)O[C@H]1CCC)c3ccc(OCO4)c4c3>>C(O[Si](C)(C)C(C)(C)C)([C@@H]1COC(=O)[C@@H]1CO)c2cc3c(O[C@H](c4ccc(OCO5)c5c4)[C@@H](CCC)O3)cc2OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
