,error_ractions,error_info
24,n1(Cn2nnc(cccc3)c23)c4c(cccc4)nc1c5cccnc5.Br.Br.[Cu]>>[Br-].n1(Cn2nnc(cccc3)c23)c4c(cccc4)nc1c5cccnc5.[Cu+],Ignored this reaction
25,P1(=O)(Cl)N(CCN1C(C)C)C(C)C.c1(ccccc1)C[C@H](N)C(=O)OC.Cl[H]>>P1(=O)(N[C@@H](Cc2ccccc2)C(=O)OC)N(CCN1C(C)C)C(C)C,Ignored this reaction
26,C(C)(C)(C)C(=O)CC(=O)C(C)(C)C.c12c(cccc1)cc(C=O)o2.C(C#N)C#N>>C1(C(=O)C(C)(C)C)=C(OC(N)=C(C#N)C1c2cc(cccc3)c3o2)C(C)(C)C,Ignored this reaction
27,c1(ccccc1)C(=O)CC(=O)OC.c12c(cccc1)cc(C=O)o2.C(C#N)C#N>>C1(C(C#N)=C(N)OC(OC)=C1C(=O)c2ccccc2)c3cc(cccc4)c4o3,Ignored this reaction
28,C(F)(F)(F)C(=O)CC(C)=O.c12c(cccc1)cc(C=O)o2.C(C#N)C#N>>C1(C(C#N)=C(N)OC(C)=C1C(=O)C(F)(F)F)c2cc(cccc3)c3o2,Ignored this reaction
29,C(F)(F)(F)C(=O)CC(=O)C(F)(F)F.c12c(cccc1)cc(C=O)o2.C(C#N)C#N>>C1(C(=O)C(F)(F)F)=C(OC(N)=C(C#N)C1c2cc(cccc3)c3o2)C(F)(F)F,Ignored this reaction
30,c12c(OCC1)ccc(C=O)c2.C(C)(C)(C)C(=O)CC(=O)C(C)(C)C.C(C#N)C#N>>C1(C(=O)C(C)(C)C)=C(OC(N)=C(C#N)C1c2ccc(OCC3)c3c2)C(C)(C)C,Ignored this reaction
31,c12c(OCC1)ccc(C=O)c2.c1(ccccc1)C(=O)CC(=O)OC.C(C#N)C#N>>C1(C(C#N)=C(N)OC(OC)=C1C(=O)c2ccccc2)c3ccc(OCC4)c4c3,Ignored this reaction
32,c12c(OCC1)ccc(C=O)c2.C(F)(F)(F)C(=O)CC(C)=O.C(C#N)C#N>>C1(C(C#N)=C(N)OC(C)=C1C(=O)C(F)(F)F)c2ccc(OCC3)c3c2,Ignored this reaction
33,c12c(OCC1)ccc(C=O)c2.C(F)(F)(F)C(=O)CC(=O)C(F)(F)F.C(C#N)C#N>>C1(C(=O)C(F)(F)F)=C(OC(N)=C(C#N)C1c2ccc(OCC3)c3c2)C(F)(F)F,Ignored this reaction
34,c1(C=O)cccs1.C(C)(C)(C)C(=O)CC(=O)C(C)(C)C.C(C#N)C#N>>C1(C(=O)C(C)(C)C)=C(OC(N)=C(C#N)C1c2cccs2)C(C)(C)C,Ignored this reaction
35,c1(C=O)cccs1.c1(ccccc1)C(=O)CC(=O)OC.C(C#N)C#N>>C1(=C(OC)OC(N)=C(C#N)C1c2cccs2)C(=O)c3ccccc3,Ignored this reaction
36,c1(C=O)cccs1.C(F)(F)(F)C(=O)CC(C)=O.C(C#N)C#N>>C1(c2cccs2)C(C#N)=C(N)OC(C)=C1C(=O)C(F)(F)F,Ignored this reaction
37,c1(C=O)cccs1.C(F)(F)(F)C(=O)CC(=O)C(F)(F)F.C(C#N)C#N>>C1(C(=O)C(F)(F)F)=C(OC(N)=C(C#N)C1c2cccs2)C(F)(F)F,Ignored this reaction
38,c12c(cccc1)nc(CC#N)[nH]2.C(=C/N(C)C)(/C(=O)c1cccs1)\S(=O)(=O)c2ccccc2>>n12c(nc(cccc3)c13)c(C#N)cc(S(=O)(=O)c4ccccc4)c2c5cccs5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
39,c12c(ncn1C)N(C)C(=O)N(CC(=O)NN)C2=O.c1(ccccc1)C(C)=O>>c12c(ncn1C)N(C)C(=O)N(CC(=O)N\C=C(/C)\c3ccccc3)C2=O.c12c(ncn1C)N(C)C(=O)N(CC(=O)N\C=C(\C)/c3ccccc3)C2=O,Ignored this reaction
40,OC.[C@H](O)(CC#N)C[C@H](O)CCl.C(C)(C)=O>>C1(C)(C)O[C@H](CCl)C[C@H](CC(=O)OC)O1,Ignored this reaction
41,[Br-].[P+](Cc1c(C(C)C)nc(N(C)S(C)(=O)=O)nc1c2ccc(F)cc2)(c3ccccc3)(c4ccccc4)c5ccccc5.C1(C)(C)O[C@H](C=O)C[C@H](CC(=O)OC)O1>>c1(nc(N(C)S(C)(=O)=O)nc(C(C)C)c1\C=C\[C@@H]2C[C@H](CC(=O)OC)OC(C)(C)O2)c3ccc(F)cc3,Ignored this reaction
42,OC.[C@@H](O)(CC#N)C[C@H](O)CCl.C(C)(C)=O>>C1(C)(C)O[C@H](CCl)C[C@@H](CC(=O)OC)O1,Ignored this reaction
43,N#[C-].[Na+].C1(CO1)C[C@H](O)CCl.C1(CO1)C[C@H](O)CCl.N#[C-].[Na+]>>[C@@H](O)(CC#N)C[C@H](O)CCl.[C@H](O)(CC#N)C[C@H](O)CCl,Ignored this reaction
44,c1(ccccc1)C(=O)[O-].[Na+].C1(C)(C)O[C@H](CCl)C[C@H](CC(=O)OC)O1>>O1[C@@H](CC(=O)OC)C[C@@H](COC(=O)c2ccccc2)OC1(C)C,Ignored this reaction
45,[Co+2].O.S([O-])([O-])(=O)=O.O([H])[H].[Ba].[H].[H].O.O.C(C)(C)(C(=O)O)C(=O)O.C(C)(C)(C(=O)O)C(=O)O>>[Ba+2].C(C)(C)(C(=O)[O-])C([O-])=O.[Co+2].O,Ignored this reaction
46,c1(c2ccc(F)cc2)c(pp(CC)c1c3ccc(F)cc3)c4ccc(F)cc4>>[C@@]12(c3ccc(F)cc3)P(P(CC)C(c4ccc(F)cc4)=C1c5ccc(F)cc5)[C@@](c6ccc(F)cc6)(C(c7ccc(F)cc7)=C8c9ccc(F)cc9)P(CC)P28,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
47,c12c(cccc1)C(=O)C=C(O)C2=O.c1(OC)c(OC)cc(C=O)cc1OC.c12c(OCO1)ccc(N)c2>>C1(c2cc(OC)c(OC)c(OC)c2)c3c(cc(OCO4)c4c3)NC(C(=O)c(cccc5)c5C6=O)=C16,Ignored this reaction
48,C1(=O)C=CC(=O)O1.c1(ccc(N)cc1)[Se][Se]c2ccc(N)cc2.C1(=O)C=CC(=O)O1>>c1(NC(=O)\C=C/C(=O)O)ccc([Se][Se]c2ccc(NC(=O)\C=C/C(=O)O)cc2)cc1,Ignored this reaction
49,C1(=O)CCC(=O)O1.c1(ccc(N)cc1)[Se][Se]c2ccc(N)cc2.C1(=O)CCC(=O)O1>>c1(NC(=O)CCC(=O)O)ccc([Se][Se]c2ccc(NC(=O)CCC(=O)O)cc2)cc1,Ignored this reaction
50,O([H])[H].[V+2]=O.S(=O)(=O)([O-])[O-].N12[C@@H](SCC(COC(N)=O)=C1C(=O)O)[C@@H](NC(=O)\C(=N/OC)\c3ccco3)C2=O>>N([C@@]1([H])[C@]2([H])NC(=O)\C(=N/OC)\c3ccco3)(C(=C4CS1)C(=O)[O-][V+4]5(=[O-2])([NH2]C(=O)OC4)[O-]S(=O)(=O)O)C2=O5,Ignored this reaction
51,C(C)([O-])=O.O([H])[H].[Zn+2].N12[C@@H](SCC(COC(N)=O)=C1C(=O)O)[C@@H](NC(=O)\C(=N/OC)\c3ccco3)C2=O>>N(C(=C1CS2)C(=O)[O-][Zn+2]3([O-]C(C)=O)[NH2]C(=O)OC1)([C@@]2([H])[C@]4([H])NC(=O)\C(=N/OC)\c5ccco5)C4=O3,Ignored this reaction
52,c12c(nc(Br)n1CC(=O)c3ccccc3)N(C)C(=O)N(C)C2=O.N1(CCN(CCCCCN)CC1)c2ccc(Cl)cc2>>n12c(nc(N(C)C(=O)N(C)C3=O)c13)n(CCCCCN4CCN(c5ccc(Cl)cc5)CC4)c(c6ccccc6)c2.Cl,Ignored this reaction
53,O([H])[H].[Ba].[H].[H].O.O.C(C)([O-])=O.O([H])[H].[Zn+2].C(C)(C)(C(=O)O)C(=O)O>>[Ba+2].C(C)(C)(C(=O)[O-])C([O-])=O.O.[Zn+2],Ignored this reaction
54,c12c(nc(Br)n1CC(C)=O)N(C)C(=O)N(C)C2=O.c1(cccc(C)c1C)N2CCN(CCCCN)CC2>>c12c(N(C)C(=O)N(C)C1=O)nc(n(CCCCN3CCN(c4cccc(C)c4C)CC3)c(C)c5)n25.Cl,Ignored this reaction
55,N1(CCN(CCCCCN)CC1)c2ccc(Cl)c(Cl)c2.c12c(nc(Br)n1CC(C)=O)N(C)C(=O)N(C)C2=O>>c12c(N(C)C(=O)N(C)C1=O)nc(n(CCCCCN3CCN(c4ccc(Cl)c(Cl)c4)CC3)c(C)c5)n25.Cl,Ignored this reaction
56,c1(ccccc1O)N2CCN(CCCCN)CC2.c12c(nc(Br)n1CC(=O)c3ccccc3)N(C)C(=O)N(C)C2=O>>c12c(N(C)C(=O)N(C)C1=O)nc(n(CCCCN3CCN(c4ccccc4O)CC3)c(c5ccccc5)c6)n26.Cl,Ignored this reaction
57,[Cu+2]([N-](C(C(C)=C1CC)=C2c3ccc(N(=O)=O)cc3)C1=C4c5ccc(OC)cc5)([N-](C6=C7C)C8=C7CC)(N(C(C(C)=C9CC)=C6c%10ccc(N(=O)=O)cc%10)=C49)N(=C2C(C)=C%11CC)C%11=C8c%12ccc(OC)cc%12>>c1(c2ccc(OC)cc2)c3nc(c(c4ccc(N(=O)=O)cc4)c5[nH]c(c(c6ccc(OC)cc6)c(c(CC)c7C)nc7c(c8ccc(N(=O)=O)cc8)c(C(C)=C9CC)[nH]c19)c(CC)c5C)c(C)c3CC,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
58,O(CCOC)CCOC.c1(c2ccccc2)c(p[p-]c1c3ccccc3)c4ccccc4.[Na+].C(Cl)C#N>>c1(c2ccccc2)c(c3ccccc3)pp(CC#N)c1c4ccccc4,Ignored this reaction
59,O(CCOC)CCOC.c1(c2ccccc2)c(p[p-]c1c3ccccc3)c4ccccc4.[Na+].C(=O)(CCl)OCC>>c1(c2ccccc2)c(c3ccccc3)pp(CC(=O)OCC)c1c4ccccc4,Ignored this reaction
60,O(CCOC)CCOC.c1(c2ccccc2)c(p[p-]c1c3ccccc3)c4ccccc4.[Na+].O(C)CCl>>c1(c2ccccc2)c(c3ccccc3)pp(COC)c1c4ccccc4,Ignored this reaction
61,O(CC)CCBr.O(CCOC)CCOC.c1(c2ccccc2)c(p[p-]c1c3ccccc3)c4ccccc4.[Na+]>>c1(c2ccccc2)c(c3ccccc3)pp(CCOCC)c1c4ccccc4,Ignored this reaction
62,O(CCOC)CCOC.c1(c2ccc(F)cc2)c([p-]pc1c3ccc(F)cc3)c4ccc(F)cc4.[Na+].C(C)I>>c1(c2ccc(F)cc2)c(pp(CC)c1c3ccc(F)cc3)c4ccc(F)cc4,Ignored this reaction
63,O=C.C1(CC(C)C)c2cc(c(O)cc2O)C(CC(C)C)c3cc(c(O)cc3O)C(CC(C)C)c(c(O)cc4O)cc4C(CC(C)C)c(c(O)cc5O)cc15.C(C)(=O)Cl>>c12cc(C(CC(C)C)c3cc(C(CC(C)C)c(c(O)c(COC(C)=O)c4O)cc4C(CC(C)C)c(c(O)c(COC(C)=O)c5O)cc5C1CC(C)C)c(O)c(COC(C)=O)c3O)c(O)c(COC(C)=O)c2O,Ignored this reaction
64,c1(ccccc1O)N2CCN(CCCCCN)CC2.c12c(nc(Br)n1CC(=O)c3ccccc3)N(C)C(=O)N(C)C2=O>>n12c(nc(N(C)C(=O)N(C)C3=O)c13)n(CCCCCN4CCN(c5ccccc5O)CC4)c(c6ccccc6)c2.Cl,Ignored this reaction
65,C(CN)C(=O)O>>[B-](F)(F)(F)F.C(CN)C(=O)O.[H+],Ignored this reaction
66,O1CCCC1.O(CC)CC.[C@@](C)(C)(C)[Al]([C@@](C)(C)C)[C@](C)(C)C.c12c(cccc1)nc(S)o2>>[Al+3]([O-]c1ccccc1N=C=S)(O2CCCC2)([C@-](C)(C)C)[C@-](C)(C)C,Ignored this reaction
67,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
68,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
69,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
70,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
71,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
72,O([H])[H].[N+]([O-])(=O)[O-].[Zn+2].[Ag+].N(=O)(=O)[O-]>>[Ag].O.[Zn],Ignored this reaction
73,C(C)(C)(C)N=[C].c1(ccccc1C(=O)O)[Se][Se]c2ccccc2C(=O)O.C(C)(C)C=O.c1(CN)ccccc1>>C(C(C)C)(C(=O)NC(C)(C)C)N(Cc1ccccc1)C(=O)c2ccccc2[Se][Se]c3ccccc3C(=O)N(Cc4ccccc4)C(C(C)C)C(=O)NC(C)(C)C,Ignored this reaction
74,Cl(=O)([O-])(=O)=O.[Cu+2].O([H])[H].n1(Cn2nnc(cccc3)c23)c4c(cccc4)nc1c5cccnc5>>n1(Cn2nnc(cccc3)c23)c4c(cccc4)nc1c5cccnc5.Cl(=O)(=O)([O-])=O.[Cu+],Ignored this reaction
75,c12c(cccc1)[nH]c(cccc3)c23.c1(C#N)cc(C#N)c(F)cc1F.c12c(cccc1)[nH]c(cccc3)c23>>n1(c2c(cccc2)c(cccc3)c13)c4cc(n5c6c(cccc6)c(cccc7)c57)c(C#N)cc4C#N,Ignored this reaction
76,c1(C=NCCN=C(C)C=C(C)O)ccccc1O.C(C)([O-])=O.[Cu+2]>>[Cu+2]12(N(CC3)=C(C)C=C(C)[O-]1)N3=Cc(cccc4)c4[O-]2,Ignored this reaction
77,c12c(cccc1)[nH]cc2CCN.C(C)(C)(C)N=[C].c1(ccccc1C(=O)O)[Se][Se]c2ccccc2C(=O)O.C(C)(C)C=O>>N(CCc1c[nH]c(cccc2)c12)(C(C(C)C)C(=O)NC(C)(C)C)C(=O)c3ccccc3[Se][Se]c4ccccc4C(=O)N(CCc5c[nH]c(cccc6)c56)C(C(C)C)C(=O)NC(C)(C)C,Ignored this reaction
78,c12c(cccc1)[nH]cc2CCN.C(C)(C)(C)N=[C].c1(ccccc1C(=O)O)[Se][Se]c2ccccc2C(=O)O.c1(C=O)ccc(C)cc1>>N(CCc1c[nH]c(cccc2)c12)(C(=O)c3ccccc3[Se][Se]c4ccccc4C(=O)N(CCc5c[nH]c(cccc6)c56)C(C(=O)NC(C)(C)C)c7ccc(C)cc7)C(C(=O)NC(C)(C)C)c8ccc(C)cc8,Ignored this reaction
79,C1(=NCCN1C)c2ccccn2.Cl.Cl.[Fe]>>[Fe+2]123(N(=C4)C(=CC=C4)C(N(C)CC5)=N15)(N(=C6)C(=CC=C6)C(N(C)CC7)=N27)N(=C8)C(=CC=C8)C(N(C)CC9)=N39.[Fe+2]([Cl-])([Cl-])([Cl-])[Cl-],Ignored this reaction
80,c1(O)c(Br)cccc1C=O.c12c(ccc(C=NN)n1)ccc(ccc(C=NN)n3)c23.c1(O)c(Br)cccc1C=O>>c12c(ccc(C=NN=Cc3cccc(Br)c3O)n1)ccc(ccc(C=NN=Cc4cccc(Br)c4O)n5)c25,Ignored this reaction
81,[C@@H](O)(CCl)CC=C.[C@@H](O)(CCl)CC=C>>[C@@H]1(CO1)C[C@H](O)CCl.[C@H]1(CO1)C[C@H](O)CCl,Ignored this reaction
82,c1(ccccc1[Se]Cl)C(=O)Cl.c1(ccc(N)cc1)[Se][Se]c2ccc(N)cc2.c1(ccccc1[Se]Cl)C(=O)Cl>>N1([Se]c(cccc2)c2C1=O)c3ccc([Se][Se]c4ccc(N5[Se]c(cccc6)c6C5=O)cc4)cc3,Ignored this reaction
83,[n+]12c(cc(C(F)(F)F)cc1c3cc(N(=O)=O)ccc3[O-])c4c(cc(C)c(C)c4)CC2(C)C>>c1(cc(C)c(C)cc1CC(=C)C)c2cc(C(F)(F)F)cc(c3cc(N(=O)=O)ccc3O)n2.c1(cc(C)c(C)cc1\C=C(\C)/C)c2cc(C(F)(F)F)cc(c3cc(N(=O)=O)ccc3O)n2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
84,c12c(ccc(C=NN)n1)ccc(ccc(C=NN)n3)c23.c1(C=O)ccccc1O.c1(C=O)ccccc1O>>c12c(ccc(C=NN=Cc3ccccc3O)n1)ccc(ccc(C=NN=Cc4ccccc4O)n5)c25,Ignored this reaction
85,c1(C=O)cc(Br)cc(Br)c1O.c12c(ccc(C=NN)n1)ccc(ccc(C=NN)n3)c23.c1(C=O)cc(Br)cc(Br)c1O>>c12c(ccc(C=NN=Cc3cc(Br)cc(Br)c3O)n1)ccc(ccc(C=NN=Cc4cc(Br)cc(Br)c4O)n5)c25,Ignored this reaction
86,c1(O)c(C=O)cccc1N(=O)=O.c12c(ccc(C=NN)n1)ccc(ccc(C=NN)n3)c23.c1(O)c(C=O)cccc1N(=O)=O>>c12c(ccc(C=NN=Cc3cccc(N(=O)=O)c3O)n1)ccc(ccc(C=NN=Cc4cccc(N(=O)=O)c4O)n5)c25,Ignored this reaction
87,c1(C)cccnc1.O(CC)CC.[C@@](C)(C)(C)[Al]([C@@](C)(C)C)[C@](C)(C)C.c12c(cccc1)nc(S)o2>>[Al+3].[C-](C)(C)C.c1(C)cccnc1.c2(N=C=S)ccccc2[O-],Ignored this reaction
88,C(C)O.c12cc(C(CC(C)C)c3cc(C(CC(C)C)c(c(O)c(CO)c4O)cc4C(CC(C)C)c(c(O)c(CO)c5O)cc5C1CC(C)C)c(O)c(CO)c3O)c(O)c(CO)c2O>>c12cc(C(CC(C)C)c3cc(C(CC(C)C)c(c(O)c(COCC)c4O)cc4C(CC(C)C)c(c(O)c(COCC)c5O)cc5C1CC(C)C)c(O)c(COCC)c3O)c(O)c(COCC)c2O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
89,c12cc(C(CC(C)C)c3cc(C(CC(C)C)c(c(O)c(CO)c4O)cc4C(CC(C)C)c(c(O)c(CO)c5O)cc5C1CC(C)C)c(O)c(CO)c3O)c(O)c(CO)c2O.C(C)(C)O>>c12cc(C(CC(C)C)c3cc(C(CC(C)C)c(c(O)c(COC(C)C)c4O)cc4C(CC(C)C)c(c(O)c(COC(C)C)c5O)cc5C1CC(C)C)c(O)c(COC(C)C)c3O)c(O)c(COC(C)C)c2O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
90,c1(N=C=O)ccccc1.c1(ccccc1)S(=O)(=O)CC#N.c1(ccccc1)S(=O)(=O)CC#N.c1(N=C=O)ccccc1>>S(=O)(=O)(c1ccccc1)C(C#N)C(=O)Nc2ccccc2.S(=O)(=O)(c1ccccc1)C(C#N)=C(O)Nc2ccccc2,Ignored this reaction
91,c1(ccccc1)S(=O)(=O)CC#N.N(=C=O)C(C)C.c1(ccccc1)S(=O)(=O)CC#N.N(=C=O)C(C)C>>C(C#N)(C(=O)NC(C)C)S(=O)(=O)c1ccccc1.C(C#N)(=C(O)NC(C)C)S(=O)(=O)c1ccccc1,Ignored this reaction
92,c1(N=C=O)ccccc1.C(C#N)S(C)(=O)=O.c1(N=C=O)ccccc1.C(C#N)S(C)(=O)=O>>S(C)(=O)(=O)C(C#N)C(=O)Nc1ccccc1.S(C)(=O)(=O)C(C#N)=C(O)Nc1ccccc1,Ignored this reaction
93,N(=C=O)C(C)C.C(C#N)S(C)(=O)=O.C(C#N)S(C)(=O)=O.N(=C=O)C(C)C>>S(C)(=O)(=O)C(C#N)C(=O)NC(C)C.S(C)(=O)(=O)C(C#N)=C(O)NC(C)C,Ignored this reaction
