,error_ractions,error_info
38,c12c(cccc1)C(=O)CC2=O.c12c(cccc1)C(=O)CC2=O.c12c(cccc1)C(=O)CC2=O>>c12c(c3c(cccc3)C1=O)c4c(c5c(cccc5)C4=O)c(C(=O)c(cccc6)c67)c27,Ignored this reaction
39,C(=O)(O)CCCCCCCCC(=O)O.C(CC)(CO)CCCC.C(CC)(CO)CCCC>>C(CC)(CCCC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,Ignored this reaction
40,c1(OC)ccc(Br)cc1.c1(OC)ccc(Br)cc1.c1(OC)ccc(Br)cc1>>[As](c1ccc(OC)cc1)(c2ccc(OC)cc2)c3ccc(OC)cc3,Ignored this reaction
41,OC.c1(Cl)nc(Cl)nc(Cl)n1.OC.OC>>c1(OC)nc(OC)nc(OC)n1,Ignored this reaction
42,c1(Cl)nc(Cl)nc(Cl)n1.C(CC)CN.C(CC)CN>>c1(NCCCC)nc(Cl)nc(NCCCC)n1,Ignored this reaction
43,c1(Cl)nc(Cl)nc(Cl)n1.c1(N)ccccc1.c1(N)ccccc1>>c1(nc(Cl)nc(Nc2ccccc2)n1)Nc3ccccc3,Ignored this reaction
44,c1(Cl)nc(Cl)nc(Cl)n1.N(CC=C)CC=C.N(CC=C)CC=C>>c1(nc(Cl)nc(N(CC=C)CC=C)n1)N(CC=C)CC=C,Ignored this reaction
45,c12c(cccn1)ccc(cccn3)c23.IC>>c12c(ccc[n+]1C)ccc(cccn3)c23.[I-],Ignored this reaction
46,c1(ccc(O)cc1)N(=O)=O.C(=O)(Cl)COCC(=O)Cl.c1(ccc(O)cc1)N(=O)=O>>c1(N(=O)=O)ccc(OC(=O)COCC(=O)Oc2ccc(N(=O)=O)cc2)cc1,Ignored this reaction
47,O=C.c1(C=CC)ccccc1.O=C>>C1(OCOCC1C)c2ccccc2,Ignored this reaction
48,[Si](C)(C)(C)Cl.[Si](C)(C)(C)Cl.[Si](C)(C)(C)Cl>>P(=O)(O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,Ignored this reaction
49,C([H])(=O)O.[C@]12(C)[C@@]([H])(CC[C@]1([H])[C@]([H])(C)CCC(=O)O)[C@@]3([H])[C@@]([H])([C@]4(C)[C@@]([H])(C[C@H](O)CC4)C[C@H]3O)C[C@@H]2O.C([H])(=O)O.C([H])(=O)O>>[C@]12(C)[C@@]([H])(CC[C@]1([H])[C@]([H])(C)CCC(=O)O)[C@@]3([H])[C@@]([H])([C@]4(C)[C@@]([H])(C[C@H](OC=O)CC4)C[C@H]3OC=O)C[C@@H]2OC=O,Ignored this reaction
50,C(=O)(Cl)CBr.c1(ccccc1)Oc2ccccc2.C(=O)(Cl)CBr>>c1(ccc(Oc2ccc(C(=O)CBr)cc2)cc1)C(=O)CBr,Ignored this reaction
51,c1(Cl)nc(Cl)nc(Cl)n1.c1(N)ccccc1.c1(N)ccccc1.c1(N)ccccc1>>c1(nc(Nc2ccccc2)nc(Nc3ccccc3)n1)Nc4ccccc4,Ignored this reaction
52,c1(cccnc1Cl)N(=O)=O.[O-]C.[Na+]>>c1(cccnc1OC)N(=O)=O,Ignored this reaction
53,c1(N(=O)=O)cc(N(=O)=O)ccc1O.c1(N(=O)=O)cc(N(=O)=O)ccc1O>>c1(N(=O)=O)cc(N)ccc1O.c1(N(=O)=O)ccc(O)c(N)c1,Ignored this reaction
54,c1(C)cc(Cl)nnc1Cl.c1(C)cc(Cl)nnc1Cl>>C1(C)=CC(Cl)=NNC1=O.C1(C)=CC(=O)NN=C1Cl,Ignored this reaction
55,O=C.c1(cccc(C)c1)N(C)C.c1(cccc(C)c1)N(C)C>>c1(ccc(N(C)C)cc1C)Cc2ccc(N(C)C)cc2C,Ignored this reaction
56,c1(Br)ccccc1.c1([O-])ccccc1.[K+]>>c1(ccccc1)Oc2ccccc2,Ignored this reaction
57,c12c(cccc1)OC(=O)C=C2O.c1(C=O)ccccc1O.c1(C=O)ccccc1O>>C1(=C(O)c2c(cccc2)OC1=O)C(c3ccccc3O)C4=C(O)c5c(cccc5)OC4=O,Ignored this reaction
58,c12c(cccc1)NC(=O)N2.C(C)I.C(C)I>>c12c(cccc1)N(CC)C(=O)N2CC,Ignored this reaction
59,c12c(cccc1OCc3ccccc3)cc[nH]2.O=C.N(C)C>>c12c(cccc1OCc3ccccc3)c(CN(C)C)c[nH]2,Ignored this reaction
60,O=C.c1(CCCN)ccccc1.O=C>>c1(ccccc1)CCCN(C)C,Ignored this reaction
61,O=C.[C@]12(C)[C@@]([H])(CC[C@]1(O)C(=O)CO)[C@@]3([H])[C@@]([H])([C@]4(C)C(=CC(=O)CC4)CC3)CC2.O=C>>[C@@]12(OCOC13COCO3)CC[C@@]([H])([C@@]4([H])[C@@]([H])([C@]5(C)C(=CC(=O)CC5)CC4)CC6)[C@@]26C,Ignored this reaction
62,C(CCBr)CCBr.c1(ccc(O)cc1)N(=O)=O.c1(ccc(O)cc1)N(=O)=O>>c1(N(=O)=O)ccc(OCCCCCOc2ccc(N(=O)=O)cc2)cc1,Ignored this reaction
63,c1(Br)ccccc1.c1([O-])ccc(C)cc1.[K+]>>c1(ccc(C)cc1)Oc2ccccc2,Ignored this reaction
64,c1(Cl)nc(Cl)nc(Cl)n1.c1(N)ccc(C)cc1.c1(N)ccc(C)cc1.c1(N)ccc(C)cc1>>c1(nc(Nc2ccc(C)cc2)nc(Nc3ccc(C)cc3)n1)Nc4ccc(C)cc4,Ignored this reaction
65,C1(=O)NC(N)=CC(=O)N1.IC.IC>>C1(=O)N(C)C(N)=CC(=O)N1C,Ignored this reaction
66,O=C.c12c(ccc(O)c1)cc(cccc3)c3c2.c12c(ccc(O)c1)cc(cccc3)c3c2>>c12c(ccc(O)c1Cc3c(O)ccc(cc(cccc4)c4c5)c35)cc(cccc6)c6c2,Ignored this reaction
67,O=C.c1(ccc(F)cc1)CN(=O)=O.O=C>>C(CO)(CO)(N(=O)=O)c1ccc(F)cc1,Ignored this reaction
68,O=C.C(N)(CC)(C(=O)O)c1ccccc1.O=C>>C(CC)(C(=O)O)(N(C)C)c1ccccc1,Ignored this reaction
69,C(=O)(O)CCCCCC(=O)O.C(C)O.C(C)O>>C(Br)(CCCC(Br)C(=O)OCC)C(=O)OCC,Ignored this reaction
70,c1(Br)ccccc1.C(=O)(Cl)\C=C\C(=O)Cl.c1(Br)ccccc1>>c1(ccc(Br)cc1)C(=O)\C([H])=C([H])\C(=O)c2ccc(Br)cc2,Ignored this reaction
71,c1(Br)ccccc1.c1([O-])ccccc1C.[K+]>>c1(ccccc1C)Oc2ccccc2,Ignored this reaction
72,C(=O)(O)CCCCCCCCCCCCO.C(=O)(O)CCCCCCCCCCCCO.C(=O)(O)CCCCCCCCCCCCO>>C1(=O)CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCO1.C1(=O)CCCCCCCCCCCCO1,Ignored this reaction
73,c12c(cccc1)cc(C(=O)O)[nH]2.C(C)O>>c12c(cccc1)cc(C(=O)OCC)[nH]2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
74,c1(Cl)nc(Cl)nc(Cl)n1.[Br-].c1([Mg+])ccccc1>>c1(nc(Cl)nc(Cl)n1)c2ccccc2,Ignored this reaction
75,c1(ccn(=O)cc1)N(=O)=O.C(C)[O-].[Na+]>>c1(OCC)ccn(=O)cc1,Ignored this reaction
76,O=C.c1(O)ccc(C)cc1.O=C>>c1(O)c(CO)cc(C)cc1CO,Ignored this reaction
77,O=C.N(C)(=O)=O.O=C>>C(CO)(CO)N(=O)=O,Ignored this reaction
78,O=C.[C@@]([H])(N)(C(=O)O)C(C)C.O=C>>[C@@]([H])(C(=O)O)(C(C)C)N(C)C,Ignored this reaction
79,O=C.N(=O)(=O)C(C)C.O=C.N(=O)(=O)C(C)C>>C(C)(C)(CNCC(C)(C)N(=O)=O)N(=O)=O,Ignored this reaction
80,O=C.C(C)(C)(C)c1c(O)ccc(C(C)(C)C)c1.C(C)(C)(C)c1c(O)ccc(C(C)(C)C)c1>>c1(O)c(cc(C(C)(C)C)cc1Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)C(C)(C)C,Ignored this reaction
81,O=C.C(S)CN.Cl[H]>>S1CCNC1,Ignored this reaction
82,c1(ccccc1)C(C)C.c1(ccccc1)C(C)C>>c1(ccc(C(C)C)cc1)N(=O)=O.c1(ccccc1C(C)C)N(=O)=O,Ignored this reaction
83,c1(Cl)nc(Cl)nc(Cl)n1.C(O)C=C.C(O)C=C.C(O)C=C>>c1(OCC=C)nc(OCC=C)nc(OCC=C)n1,Ignored this reaction
84,O=C.c1(N)nc(N)nc(N)n1.O=C.O=C>>c1(NCO)nc(NCO)nc(NCO)n1,Ignored this reaction
85,[Si](C)(C)(C)Cl.c12c(ccc(O)c1)ccc(O)c2.[Si](C)(C)(C)Cl>>[Si](C)(C)(C)Oc1ccc(ccc(O[Si](C)(C)C)c2)c2c1,Ignored this reaction
86,C([H])(=O)O.c1(N)cc(N)ccc1C.C([H])(=O)O>>c1(NC=O)cc(NC=O)ccc1C,Ignored this reaction
87,S(=O)(=O)(Cl)c1cccs1.S(=O)(=O)(Cl)c1cccs1>>S(=O)(=O)(Cl)c1ccc(N(=O)=O)s1.S(=O)(=O)(Cl)c1scc(N(=O)=O)c1,Ignored this reaction
88,c1(F)ccccc1.c1(F)ccccc1>>[Br-].c1(ccc(F)cc1)[I+]c2ccc(F)cc2,Ignored this reaction
89,C(=O)(c1ccccc1)c2ccccc2.C(=O)(c1ccccc1)c2ccccc2>>C(O)(c1ccccc1)c2ccccc2.c1(ccccc1)Cc2ccccc2,Ignored this reaction
90,c1(Cl)nc(Cl)nc(Cl)n1.c1(ccccc1)Nc2ccccc2.c1(ccccc1)Nc2ccccc2.c1(ccccc1)Nc2ccccc2>>N(c1ccccc1)(c2ccccc2)c3nc(N(c4ccccc4)c5ccccc5)nc(N(c6ccccc6)c7ccccc7)n3,Ignored this reaction
91,c1(Cl)nc(C)nc(Cl)c1C.[O-]C.[Na+]>>c1(OC)nc(C)nc(Cl)c1C,Ignored this reaction
92,c1(C(C)=O)sc(N)nc1C.c1(ccc(N(=O)=O)cc1)C(=O)CBr>>n12c(sc(C(C)=O)c1C)nc(c3ccc(N(=O)=O)cc3)c2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
93,c12c(ccc(cccc3)c13)nc(C)cc2.C(C)I>>c12c(ccc(cccc3)c13)[n+](CC)c(C)cc2.[I-],Ignored this reaction
94,C1(C)(C)C(C)=Nc(cccc2)c12.IC>>c12c(cccc1)[N+](C)=C(C)C2(C)C.[I-],Ignored this reaction
95,c1(ccc(Cl)nc1)N(=O)=O.C(C)(C)[O-].[Na+]>>c1(OC(C)C)ccc(N(=O)=O)cn1,Ignored this reaction
96,O=C.c1(ccccc1)Cc2ccccc2.O=C>>c1(ccc(CBr)cc1)Cc2ccc(CBr)cc2,Ignored this reaction
97,O=C.c1(ccc(O)cc1)Cc2ccc(O)cc2.O=C.O=C.O=C>>c1(O)c(CO)cc(Cc2cc(CO)c(O)c(CO)c2)cc1CO,Ignored this reaction
98,O=C.O=C.O=C>>C(=O)(CO)CO,Ignored this reaction
99,N(=O)(=O)CC.C(=O)C=O.N(=O)(=O)CC>>C(O)(C(C)N(=O)=O)C(O)C(C)N(=O)=O,Ignored this reaction
100,C(=O)(O)CCCCC(=O)O.C(C)O.C(C)O.C(C)O.C(C)O.C(C)O.C(C)O>>C(=O)(OCC)CCCCC(=O)O.C(=O)(OCC)CCCCC(=O)OCC,Ignored this reaction
101,C(=O)(O)CCCCC(=O)O.C(C)O.C(C)O>>C(=O)(OCC)CCCCC(=O)OCC,Ignored this reaction
102,C(=O)(O)CCCCCCC(=O)O.C(C)O.C(C)O>>C(=O)(OCC)CCCCCCC(=O)OCC,Ignored this reaction
103,C1(CCC(=O)CC1)C(C)C.C1(CCC(=O)CC1)C(C)C>>[C@H]1(CC[C@@H](O)CC1)C(C)C.[C@H]1(CC[C@H](O)CC1)C(C)C,Ignored this reaction
104,c1(Cl)nc(Cl)nc(Cl)n1.c12c(cccc1)cccc2N.c12c(cccc1)cccc2N>>c12c(cccc1)cccc2Nc3nc(Cl)nc(Nc4cccc(cccc5)c45)n3,Ignored this reaction
105,c1(ccc(O)cc1)N(=O)=O.C(CCCCCBr)CCCCCBr.c1(ccc(O)cc1)N(=O)=O>>c1(OCCCCCCCCCCCOc2ccc(N(=O)=O)cc2)ccc(N(=O)=O)cc1,Ignored this reaction
106,c12c(cccc1)NC(=O)N2.c1(CCl)ccccc1.c1(CCl)ccccc1>>c12c(cccc1)N(Cc3ccccc3)C(=O)N2Cc4ccccc4,Ignored this reaction
107,C(CO)N(C)C.c1(C)cc(Cl)ccc1OCC(=O)Cl>>c1(C)cc(Cl)ccc1OCC(=O)OCCN(C)C.Cl[H],Ignored this reaction
108,C(=C\C)/C=O>>c1(C=O)ccc(C)cc1,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
109,O=C.c1(OC)cc(C)cc(C)c1.O=C>>c1(CCl)c(OC)cc(C)c(CCl)c1C,Ignored this reaction
110,O=C.N(CCCl)CCCl.Cl[H].O=C.O=C.O=C.O=C>>N(CCCl)(CCCl)CN(CCCl)CCCl,Ignored this reaction
111,O=C.[C@]([H])(N)(CS)C(=O)O.Cl[H]>>[C@H]1(CSCN1)C(=O)O,Ignored this reaction
112,O=C.O=C.O=C>>O1COCOC1,Ignored this reaction
113,c1(Cl)nc(Cl)nc(Cl)n1.c1(Cl)ccc(N)cc1.c1(Cl)ccc(N)cc1>>c1(nc(Cl)nc(Nc2ccc(Cl)cc2)n1)Nc3ccc(Cl)cc3,Ignored this reaction
114,C1(C)(C)C(C)=Nc(nccc2)c12.IC>>c12c([n+](C)ccc1)N=C(C)C2(C)C.[I-],Ignored this reaction
115,c1(cnc(Cl)nc1)N(=O)=O.[O-]C.[Na+]>>c1(cnc(OC)nc1)N(=O)=O,Ignored this reaction
116,c1(Cl)c(Cl)cnnc1Cl.c1(Cl)c(Cl)cnnc1Cl>>c1(Cl)c(N)cnnc1Cl.c1(N)c(Cl)cnnc1Cl,Ignored this reaction
117,c12c(cc(Br)cc1)sc(Cl)n2.NC>>c12c(cc(Br)cc1)sc(NC)n2,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
118,c1(ccc(O)cc1)N(=O)=O.P(=O)(Cl)(Cl)CC.c1(ccc(O)cc1)N(=O)=O>>P(=O)(CC)(Oc1ccc(N(=O)=O)cc1)Oc2ccc(N(=O)=O)cc2,Ignored this reaction
119,c12c(cccc1)NC(=O)N2.C(Br)C=C.C(Br)C=C>>c12c(cccc1)N(CC=C)C(=O)N2CC=C,Ignored this reaction
120,C(C[Li])CC.B(c1ccccc1)(c2ccccc2)c3ccccc3>>[B-](CCCC)(c1ccccc1)(c2ccccc2)c3ccccc3.[Li+],Ignored this reaction
121,O=C.[C@]12(C)[C@@]([H])(CC[C@]1(O)C(=O)CO)[C@@]3([H])[C@@]([H])([C@]4(C)C(=CC(=O)CC4)CC3)[C@@H](O)C2>>[C@@]12(OCOC13COCO3)CC[C@@]([H])([C@@]4([H])[C@@]([H])([C@]5(C)C(=CC(=O)CC5)CC4)[C@@H](O)C6)[C@@]26C.[C@@]12(OCOC13COCO3)CC[C@@]([H])([C@@]4([H])[C@@]([H])([C@]5(C)C(=CC(=O)CC5)CC4)[C@@H](OCOC)C6)[C@@]26C,Ignored this reaction
122,O=C.c1(N)cc(N)ccc1C.c1(N)cc(N)ccc1C>>c1(cc(C)c(N)cc1N)Cc2cc(C)c(N)cc2N,Ignored this reaction
123,O=C.C1=C(C)CCCC1N.O=C>>C1(CCCC(C)=C1)N(C)C,Ignored this reaction
124,O=C.c1(ccccc1)C(C)N.O=C>>c1(ccccc1)C(C)N(C)C,Ignored this reaction
125,C([H])(=O)O.c1(N)cc(N)c(N)cc1N.Cl[H].C([H])(=O)O>>c12c(nc[nH]1)cc([nH]cn3)c3c2,Ignored this reaction
126,C(=O)(O)CCCC(=O)O.C(C)O.C(C)O>>C(=O)(OCC)CCCC(=O)OCC,Ignored this reaction
127,C(=O)(O)CCCCCCCCC(=O)O.C(C)O.C(C)O>>C(=O)(OCC)CCCCCCCCC(=O)OCC,Ignored this reaction
128,c12c(cccc1)nc(SC)s2.S(=O)(=O)(OC)c1ccc(C)cc1>>S([O-])(=O)(=O)c1ccc(C)cc1.c23c(cccc2)sc(SC)[n+]3C,Ignored this reaction
129,O=C.c12c(cccc1OC)[nH]cc2.N(C)C>>c12c(cccc1OC)[nH]cc2CN(C)C,Ignored this reaction
130,c1(ccncc1)C(=O)OCC.IC>>c1(cc[n+](C)cc1)C(=O)OCC.[I-],Ignored this reaction
131,C(=O)(c1ccccc1)c2ccccc2.c1([SiH3])ccccc1.C(=O)(c1ccccc1)c2ccccc2>>C(O[SiH](c1ccccc1)OC(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5,Ignored this reaction
132,c1(Cl)nc(Cl)nc(Cl)n1.C1(N)CCCCC1.C1(N)CCCCC1>>c1(nc(Cl)nc(NC2CCCCC2)n1)NC3CCCCC3,Ignored this reaction
133,c1(Cl)nc(Cl)nc(Cl)n1.NC.NC>>c1(NC)nc(Cl)nc(NC)n1,Ignored this reaction
134,c12c(cccc1)ccc(C(=O)O)n2.C(C)O>>c12c(cccc1)ccc(C(=O)OCC)n2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
135,C(CCI)CCCI.[O-]C.[Na+]>>C(CCCI)CCOC,Ignored this reaction
136,C(CCI)CCCI.c12c(cccc1)C(=O)[N-]C2=O.[K+]>>c12c(cccc1)C(=O)N(CCCCCCI)C2=O,Ignored this reaction
137,C12N(CCCC1)CCCC2=O.C12N(CCCC1)CCCC2=O>>[C@@]12([H])N(CCCC1)CCC[C@H]2O.[C@@]12([H])N(CCCC1)CCC[C@@H]2O,Ignored this reaction
138,c12c(cc(Cl)cc1)nc(C)s2.C(C)I>>c12c(ccc(Cl)c1)sc(C)[n+]2CC.[I-],Ignored this reaction
139,O=C.c1(CCCCCCCCC)ccc(O)cc1.O=C>>c1(CO)cc(CCCCCCCCC)cc(CO)c1O,Ignored this reaction
140,[Si](C)(C)(C)Cl.[Si-](c1ccccc1)(c2ccccc2)c3ccccc3.[K+]>>[Si](c1ccccc1)(c2ccccc2)(c3ccccc3)[Si](C)(C)C,Ignored this reaction
141,C(=O)(O)CCCCC(=O)O.O(CC=C)CCO.O(CC=C)CCO>>C(=O)(OCCOCC=C)CCCCC(=O)OCCOCC=C,Ignored this reaction
142,c1(cccnc1)C(=O)OCC.C(C)(C)=O>>c1(cccnc1)C(=O)CC(C)=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
143,c1(Br)ccccc1.c1(Br)ccccc1.c1(Br)ccccc1>>P(c1ccccc1)(c2ccccc2)c3ccccc3,Ignored this reaction
144,c12c(cccc1)[nH]cc2CCN.IC.IC.IC>>c12c(cccc1)[nH]cc2CC[N+](C)(C)C.[I-],Ignored this reaction
145,c12c(cccc1)nc(Cl)c(Cl)n2.[O-]C.[Na+]>>c12c(cccc1)nc(OC)c(Cl)n2,Ignored this reaction
146,O=C.c1(OC)ccccc1OC.c1(OC)ccccc1OC.O=C.c1(OC)ccccc1OC.O=C>>c12c(cc(OC)c(OC)c1)Cc3c(cc(OC)c(OC)c3)Cc(cc(OC)c(OC)c4)c4C2,Ignored this reaction
147,O=C.c12c(cc(C(C)=O)cc1)Cc(cccc3)c23.N1CCCCC1.Cl[H]>>c12c(cc(C(=O)CCN3CCCCC3)cc1)Cc(cccc4)c24.Cl[H],Ignored this reaction
148,C(=C)(C)C=O.[Br-].c1([Mg+])ccccc1>>c1(ccccc1)C(O)C(=C)C,Ignored this reaction
149,c1(ccc(Cl)cc1)OCC(=O)O.C(C)O>>c1(ccc(Cl)cc1)OCC(=O)OCC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
150,S(CCO)CCO.C(CCCCCC)CCCCCO.C(CCCCCC)CCCCCO>>S(CCOCCCCCCCCCCCC)CCOCCCCCCCCCCCC,Ignored this reaction
151,C(CCCC)CCCC=O.C(N)(=O)NN.Cl[H]>>N(N=CCCCCCCCC)C(N)=O,Ignored this reaction
152,c12c(nccc1Cl)cc(Cl)cc2.[O-]C.[Na+]>>c12c(nccc1OC)cc(Cl)cc2,Ignored this reaction
