,error_ractions,error_info
26,c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1.c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1.c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1>>N12[C@@]([H])(Cc(cc(C)c(OC)c3O)c3[C@@H]1COCc4ccccc4)[C@@H](O)N(C(=O)OC(C)(C)C)[C@@H](Cc5cc(C)c(OC)c(O)c5)C2=O,Ignored this reaction
27,c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1.c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1.c1(C[C@H](N)CO)cc(C)c(OC)c(O)c1>>c12c(cc(C)c(OC)c1O)C[C@@H](CO)N(C(=O)[C@@H](NC(=O)OC(C)(C)C)Cc3cc(C)c(OC)c(O)c3)[C@H]2COCc4ccccc4,Ignored this reaction
28,S(C)(=O)(=O)c1ncc(CO)n1C>>n1(C)c(ncc1c2nnc(N)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
29,S(C)(=O)(=O)c1ncc(CO)n1C>>n1(C)c(ncc1c2nnc(Cl)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
30,S(C)(=O)(=O)c1ncc(CO)n1C>>n1(C)c(ncc1c2nnc(S)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
31,S(C)(=O)(=O)c1ncc(C=O)n1C>>n1(C)c(ncc1c2nnc(N)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
32,S(C)(=O)(=O)c1ncc(C=O)n1C>>n1(C)c(ncc1c2nnc(Cl)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
33,S(C)(=O)(=O)c1ncc(C=O)n1C>>n1(C)c(ncc1c2nnc(S)s2)S(C)(=O)=O,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
34,c1(CC#N)ccc(Br)c(F)c1>>[Si](C)(C)(O\C(=C/c1ccc(c2ccccc2)c(F)c1)\O[Si](C)(C)C(C)(C)C)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
35,C(=O)(Cl)\C=C(\C)/C>>C1(C)(C)CC(=O)N2c(c(CC2)cc(c3cccnc3)c4)c14,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
36,C(=O)(Cl)\C=C(\C)/C>>c12c(c(CC3)cc(Br)c1)N3C(=O)CC2(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
37,c1(N)ccc(Br)cn1>>n12c(ccc(c3cncc(NS(=O)(=O)c4ccccc4)c3)c1)ncc2c5noc(C)n5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
38,c1(N)ccc(Br)cn1>>n12c(ccc(c3cncc(NS(=O)(=O)c4ccc(F)cc4F)c3)c1)ncc2c5noc(C)n5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
39,c1(N)ccc(Br)cn1>>n12c(ccc(c3cncc(NS(=O)(=O)c4cc(F)cc(F)c4)c3)c1)ncc2c5noc(C)n5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
40,c1(N)ccc(Br)cn1>>n12c(ccc(c3cncc(N)c3)c1)ncc2c4noc(C)n4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
41,C(F)(F)(F)C(=O)O.c12c(ccc(c3scc(N)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](OC(C)=O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4>>c12c(ccc(c3scc(NS(C)(=O)=O)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4,"element: can not calculate valence of S (1 aromatic bonds, min connectivity 1, charge 0)"
42,c12c(ccc(c3scc(C(=O)OCC4NC(=O)C(CCC5)N5C4=O)n3)n1)c6nc(C(=O)N[C@@H](CC(=O)NC)c7nc(C(=O)N[C@@H](C(C)C)c(sc8COC)nc8C(=O)NCC(=O)N[C@@H]([C@@H](O)c9ccccc9)c(sc%10)nc%10c(sc%11)nc2%11)c(C)s7)cs6>>c12c(ccc(C(N)=O)n1)c3nc(C(=O)N[C@@H](CC(=O)NC)c4nc(C(=O)N[C@@H](C(C)C)c(sc5COC)nc5C(=O)NCC(=O)N[C@@H]([C@@H](O)c6ccccc6)c(sc7)nc7c(sc8)nc28)c(C)s4)cs3,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
43,c12c(ccc(c3scc(C(=O)O)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4>>C(F)(F)(F)C(=O)O.c12c(ccc(c3scc(N)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](OC(C)=O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
44,c12c(ccc(c3scc(C(=O)OC(=O)OCC)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4>>C(F)(F)(F)C(=O)O.c12c(ccc(c3scc(N)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
45,c12c(ccc(c3scc(C(=O)OC(=O)OCC)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4>>c12c(ccc(c3scc(NS(C)(=O)=O)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](OC(C)=O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
46,c12c(ccc(c3scc(NC(=O)OC(C)(C)C)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4>>C(F)(F)(F)C(=O)O.c12c(ccc(c3scc(N)n3)n1)c4nc(C(=O)N[C@@H](CC(=O)NC)c5nc(C(=O)N[C@@H](C(C)C)c(sc6COC)nc6C(=O)NCC(=O)N[C@@H]([C@@H](OC(C)=O)c7ccccc7)c(sc8)nc8c(sc9)nc29)c(C)s5)cs4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
47,c1(cccnc1N)C(=O)O>>N1(c2ccc(Cl)cc2)C([C@@H](C)N)=Nc(nccc3)c3C1=O.[C@@H](C(=O)O)(OC(=O)c4ccc(OC)cc4)[C@H](C(=O)O)OC(=O)c5ccc(OC)cc5,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
48,c1(C([H])=O)ccccc1>>[C@@H]1(B2Nc3c(c(ccc3)ccc4)c4N2)[C@@H](C(=O)OC)[C@@H](c5ccccc5)N[C@@]1(C)C(=O)OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
49,c1(C=O)ccccc1C>>[C@@H]1(B2Nc3c(c(ccc3)ccc4)c4N2)[C@@H](C(=O)OC)N[C@@H](c5ccccc5C)[C@H]1C(=O)OC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
50,[C@@]12(O[C@]3(C(C(=O)CCC3)=C4)CC1)C4=CC[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC5)[C@]25[H]>>[C@@]12(O[C@]3(C(C(=O)[C@]([H])(O4)[C@@]4([H])C3)=C5)CC1)C5=CC[C@](C)([C@@H](c6ccc(ccnc7)c7c6)CC8)[C@]28[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
51,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@@H](O)CC6)[C@]26[H]>>[C@@]12(O[C@]3(C([C@@H](O)C[C@@H](N(C)C)C3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
52,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC6)[C@]26[H]>>[C@@]12(O[C@]3(C(C=C[C@@H](N(C)C)C3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
53,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)(C(=O)CC6)[C@]26[H]>>[C@@]12(O[C@]3(C(C(=O)CCC3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
54,[C@]12(C)[C@@]([H])(CC[C@@H]1O[Si](C)(C)C(C)(C)C)[C@H](CCO[Si](C)(C)C(C)(C)C)C(=O)CC2.[C@]12(C)[C@@]([H])(CC[C@@H]1O[Si](C)(C)C(C)(C)C)[C@H](CCO[Si](C)(C)C(C)(C)C)C(=O)CC2>>[C@@]12(CCO[Si](C)(C)C(C)(C)C)C(C=C[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC3)[C@]13[H])=CC(C(=O)CCC4)=C4O2.[C@]12(CCO[Si](C)(C)C(C)(C)C)C(C=C[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC3)[C@]13[H])=CC(C(=O)CCC4)=C4O2,Ignored this reaction
55,[C@]12(C)[C@@]([H])(CC[C@@H]1O[Si](C)(C)C(C)(C)C)[C@H](CCO[Si](C)(C)C(C)(C)C)C(=O)C=C2.[C@]12(C)[C@@]([H])(CC[C@@H]1O[Si](C)(C)C(C)(C)C)[C@H](CCO[Si](C)(C)C(C)(C)C)C(=O)C=C2>>[C@@]12(CCO[Si](C)(C)C(C)(C)C)C(C=C[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC3)[C@]13[H])=CC(C(=O)CCC4)=C4O2.[C@]12(CCO[Si](C)(C)C(C)(C)C)C(C=C[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC3)[C@]13[H])=CC(C(=O)CCC4)=C4O2,Ignored this reaction
56,C12(CCI)C(C=C[C@](C)([C@@H](O[Si](C)(C)C(C)(C)C)CC3)[C@]13[H])=CC(C(=O)CCC4)=C4O2>>[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@@H](c6ccc(ccnc7)c7c6)CC8)[C@]28[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
57,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@](O)(c6ccc(ccnc7Cl)c7c6)CC8)[C@]28[H]>>[C@@]12(O[C@]3(C(C(=O)C=CC3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
58,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@](OC(=S)Nc6ccccc6)(c7ccc(ccnc8Cl)c8c7)CC9)[C@]29[H]>>[C@@]12(O[C@]3(C(C=C[C@@H](N(C)C)C3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
59,[C@@]12(O[C@]3(C(C4(OCCO4)CCC3)=C5)CC1)C5=CC[C@](C)([C@@H](c6ccc(ccnc7)c7c6)CC8)[C@]28[H]>>[C@@]12(O[C@]3(C(C=C[C@@H](N(C)C)C3)=C4)CC1)C4=CC[C@](C)([C@@H](c5ccc(ccnc6)c6c5)CC7)[C@]27[H],"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
60,C(F)(F)(F)C1=CC=C(N)C(=O)N1C.Cl>>[C@@H](NC)(CC[C@@H](N)C(=O)O)C(F)(F)F.Cl,Ignored this reaction
61,c1(N)ccccc1.c1(N)ccccc1>>c1(ccccc1)NC\C=C\c2ccccc2.S(=O)(=O)(O)O,Ignored this reaction
62,N(=C=S)C(C)(C)C>>n(c(SCCOCCSc(nn1)n(C(C)(C)C)c1CCCC2)nn3)(c23)C(C)(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
63,[C@@H](O)(CCC)CCCC=C>>[C@H]1(CCC)CCC[C@H](C)N1.Cl[H].[C@H]1(CCC)CCC[C@@H](C)N1.Cl[H],Ignored this reaction
64,[C@H]1(CCC)CCCC(C)=N1.[C@H]1(CCC)CCCC(C)=N1>>[C@H]1(CCC)CCC[C@H](C)N1.Cl[H].[C@H]1(CCC)CCC[C@@H](C)N1.Cl[H],Ignored this reaction
65,C(CS)CCC>>c12c3[nH]c(nc4nc(nc(c(cc(SCCCCC)c(SCCCCC)c5)c56)[nH]c6nc(c(cc(SCCCCC)c(SCCCCC)c7)c78)nc8n3)c(cc(SCCCCC)c(SCCCCC)c9)c49)c1cc(SCCCCC)c(SCCCCC)c2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
66,c12c(CCC(=O)C1)cc(F)cc2F.C(C)(C)(C)OC(=O)[C@@H](N)CCC>>c12c(cc(F)cc1F)CC[C@@H](N[C@@H](CCC)C(=O)OC(C)(C)C)C2.c12c(cc(F)cc1F)CC[C@H](N[C@@H](CCC)C(=O)OC(C)(C)C)C2,Ignored this reaction
67,c1(C(=O)O)c(F)c(F)c(I)c(F)c1F.c1(N)cnccn1>>c1(N)cnccn1.c2(C(=O)O)c(F)c(F)c(I)c(F)c2F,Ignored this reaction
68,c1(C(=O)O)c(F)c(F)c(I)c(F)c1F.c1(Br)cnc(N)cn1>>c1(Br)cnc(N)cn1.c2(C(=O)O)c(F)c(F)c(I)c(F)c2F,Ignored this reaction
69,c1(C(=O)O)c(F)c(F)c(I)c(F)c1F.c1(Br)nc(Br)cnc1N>>c1(Br)nc(Br)cnc1N.c2(C(=O)O)c(F)c(F)c(I)c(F)c2F,Ignored this reaction
70,c1(N)cnccn1.c1(C(=O)O)c(F)c(F)c(Br)c(F)c1F>>c1(N)cnccn1.c2(C(=O)O)c(F)c(F)c(Br)c(F)c2F,Ignored this reaction
71,c1(Br)cnc(N)cn1.c1(C(=O)O)c(F)c(F)c(Br)c(F)c1F>>c1(Br)cnc(N)cn1.c2(C(=O)O)c(F)c(F)c(Br)c(F)c2F,Ignored this reaction
72,c1(C(=O)O)c(F)c(F)c(Br)c(F)c1F.c1(Br)nc(Br)cnc1N>>c1(Br)nc(Br)cnc1N.c2(C(=O)O)c(F)c(F)c(Br)c(F)c2F,Ignored this reaction
73,[c+]1(P(c2ccccc2)c3ccccc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.[c+]1(P(c2ccccc2)c3ccccc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,Ignored this reaction
74,[c+]1(P(C2CCCCC2)C3CCCCC3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.[c+]1(P(C2CCCCC2)C3CCCCC3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,Ignored this reaction
75,P(C12CC(CC(C3)C1)CC3C2)(C45CC(CC(C6)C4)CC6C5)[c+]7c(N(C(C)C)C(C)C)c7N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.P(C12CC(CC(C3)C1)CC3C2)(C45CC(CC(C6)C4)CC6C5)[c+]7c(N(C(C)C)C(C)C)c7N(C(C)C)C(C)C,Ignored this reaction
76,[c+]1(P(c2ccc(C)cc2)c3ccc(C)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.[c+]1(P(c2ccc(C)cc2)c3ccc(C)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,Ignored this reaction
77,[c+]1(P(c2ccc(F)cc2)c3ccc(F)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.[c+]1(P(c2ccc(F)cc2)c3ccc(F)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,Ignored this reaction
78,[c+]1(P(c2ccc(OC)cc2)c3ccc(OC)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C.[Cl-]>>B(F)(F)(F)F.[c+]1(P(c2ccc(OC)cc2)c3ccc(OC)cc3)c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,Ignored this reaction
79,c1(N)cc(C)ccc1N.c1(N)cc(C)ccc1N.c1(N)cc(C)ccc1N>>C1(Nc2c(ccc(C)c2)NC1c3ccccc3)c4ccccc4,Ignored this reaction
80,c1(N)cc(C)ccc1N.c1(N)cc(C)ccc1N.c1(N)cc(C)ccc1N>>C1(=NC2C(CCC(C)C2)N=C1c3ccccc3)c4ccccc4,Ignored this reaction
81,C(O)(C#C)(Cc1ccccc1)Cc2ccccc2>>C1(Cc2ccccc2)(Cc3ccccc3)OC(C)=C(C(=O)C4=C(C)OC(Cc5ccccc5)(Cc6ccccc6)C4=O)C1=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
82,c1(Br)ccccc1C>>[C@@H]1(C=C[C@@H](B2OC(C)(C)C(C)(C)O2)C[C@@H]1c3ccccc3C)B4OC(C)(C)C(C)(C)O4,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
83,c1(Br)ccccc1C>>[C@H]1(C[C@@H](O)C=C[C@H]1O)c2ccccc2C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
84,c1(Br)ccccc1C>>C1(CCC=CC1O)c2ccccc2C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
85,c1(Br)ccccc1C>>C1(CCC=CC1=O)c2ccccc2C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
86,c1(CCC=O)ccccc1.c1(ccc(C#N)cc1)c2nccnn2.N(CC=C)CC=C>>[C@@]1(c2ccc(C#N)cc2)([C@@]3([H])CN4CC=C)[C@@]4([H])[C@@H](Cc5ccccc5)[C@@]([H])(C=N1)C3,Ignored this reaction
87,C(CC)CC=O.c1(ccccc1)CNC\C=C\Br.c1(ccc(N(=O)=O)cc1)c2nccnn2>>[C@@]1(c2ccc(N(=O)=O)cc2)(C3CN4Cc5ccccc5)[C@@]4([H])[C@@H](CCC)[C@@]([H])(C=N1)[C@@H]3Br,Ignored this reaction
88,P(OC(C)C)(OC(C)C)OC(C)C.C(Cl)CCl.P(OC(C)C)(OC(C)C)OC(C)C.C(Cl)CCl>>P([H])(=O)(OC(C)C)OC(C)C.P(=O)(OC(C)C)(OC(C)C)OC(C)C.P(=O)(CCCl)(OC(C)C)OC(C)C,Ignored this reaction
